genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
SPATS2L,0.0,1.0,0.0,0.0,0.0,0.0
SPEG,0.0,1.0,0.0,0.0,0.0,0.0
SPHKAP,0.0,0.0,0.0,1.0,0.0,0.0
SPPL3,1.0,0.0,0.0,0.0,0.0,0.0
SPRED1,0.0,1.0,0.0,0.0,0.0,0.0
SPRED2,0.0,1.0,0.0,1.0,0.0,1.0
SPRY2,0.0,0.0,0.0,1.0,0.0,0.0
SPSB1,1.0,0.0,0.0,0.0,0.0,0.0
SRPX,0.0,1.0,0.0,0.0,0.0,0.0
SRY,0.0,1.0,0.0,0.0,0.0,0.0
SSPN,0.0,1.0,0.0,1.0,0.0,0.0
SSR1,0.0,0.0,0.0,1.0,0.0,0.0
SSUH2,0.0,1.0,0.0,0.0,0.0,0.0
ST6GAL1,0.0,0.0,0.0,1.0,0.0,0.0
STAMBPL1,0.0,1.0,0.0,0.0,0.0,0.0
STAT4,0.0,1.0,0.0,1.0,0.0,1.0
STAT6,1.0,0.0,0.0,0.0,0.0,0.0
STEAP1B,1.0,0.0,0.0,0.0,0.0,0.0
STEAP2,0.0,0.0,0.0,1.0,0.0,0.0
STING1,0.0,1.0,0.0,0.0,0.0,0.0
STOX1,0.0,1.0,0.0,0.0,0.0,0.0
STXBP5,0.0,1.0,0.0,0.0,0.0,0.0
SUGCT,0.0,1.0,0.0,0.0,0.0,0.0
SVEP1,0.0,1.0,0.0,0.0,0.0,0.0
SWAP70,0.0,1.0,1.0,0.0,0.0,1.0
SYNE1,0.0,1.0,0.0,0.0,0.0,0.0
SYNE2,0.0,1.0,0.0,0.0,0.0,0.0
SYNGR1,0.0,0.0,0.0,0.0,0.0,1.0
SYNPO2L,0.0,1.0,0.0,0.0,0.0,0.0
TAB2,0.0,1.0,0.0,0.0,0.0,0.0
TAF1,0.0,1.0,0.0,0.0,0.0,0.0
TAFAZZIN,0.0,1.0,0.0,0.0,0.0,0.0
TAGAP,0.0,0.0,0.0,1.0,0.0,1.0
TAMM41,0.0,1.0,0.0,0.0,0.0,0.0
TANGO2,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D19,0.0,1.0,0.0,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,1.0,0.0,0.0
TBCD,0.0,1.0,0.0,0.0,0.0,0.0
TBL1XR1,1.0,0.0,0.0,0.0,0.0,0.0
TBX1,0.0,1.0,0.0,0.0,0.0,0.0
TBX2,0.0,1.0,0.0,0.0,0.0,0.0
TBX20,0.0,1.0,0.0,0.0,0.0,0.0
TBX21,1.0,0.0,0.0,0.0,0.0,0.0
TBX3,0.0,1.0,0.0,0.0,0.0,0.0
TBX4,0.0,1.0,0.0,0.0,0.0,0.0
TBX5,0.0,1.0,0.0,0.0,0.0,0.0
TCAP,0.0,1.0,0.0,0.0,0.0,0.0
TCF21,0.0,1.0,1.0,0.0,0.0,0.0
TCF4,0.0,0.0,0.0,1.0,0.0,0.0
TCF7L2,0.0,1.0,1.0,1.0,0.0,0.0
TDRD15,0.0,1.0,0.0,0.0,0.0,0.0
TECRL,0.0,1.0,0.0,0.0,0.0,0.0
TEK,0.0,1.0,0.0,0.0,0.0,0.0
TENT5A,0.0,1.0,1.0,0.0,0.0,0.0
TENT5C,0.0,0.0,0.0,1.0,0.0,0.0
TERT,0.0,1.0,1.0,0.0,1.0,0.0
TESPA1,1.0,0.0,0.0,0.0,0.0,0.0
TET1,0.0,0.0,0.0,1.0,0.0,0.0
TET2,0.0,0.0,0.0,1.0,0.0,0.0
TEX9,0.0,1.0,0.0,0.0,0.0,0.0
TFAP2B,0.0,1.0,0.0,1.0,0.0,0.0
TFRC,1.0,0.0,0.0,0.0,0.0,0.0
TGFB2,0.0,1.0,0.0,0.0,0.0,0.0
TGFB3,0.0,1.0,0.0,0.0,0.0,0.0
TGFBR1,0.0,1.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,1.0,0.0,0.0,0.0,0.0
THADA,0.0,0.0,0.0,1.0,0.0,0.0
THRB,0.0,1.0,0.0,0.0,0.0,0.0
THSD1,0.0,1.0,0.0,0.0,0.0,0.0
TLE1,0.0,0.0,0.0,1.0,0.0,0.0
TLE3,0.0,1.0,0.0,0.0,0.0,0.0
TLL1,0.0,1.0,0.0,0.0,0.0,0.0
TLR1,1.0,0.0,0.0,0.0,0.0,1.0
TLR6,1.0,0.0,0.0,0.0,0.0,0.0
TMEM106B,0.0,0.0,1.0,1.0,0.0,0.0
TMEM126A,0.0,1.0,0.0,0.0,0.0,0.0
TMEM161B,0.0,1.0,0.0,0.0,0.0,0.0
TMEM18,0.0,0.0,0.0,1.0,0.0,0.0
TMEM232,1.0,0.0,0.0,0.0,0.0,0.0
TMEM43,0.0,1.0,0.0,0.0,0.0,0.0
TMEM72,0.0,1.0,0.0,0.0,0.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0,1.0
TNFAIP3,0.0,0.0,0.0,1.0,0.0,1.0
TNFAIP8,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF11A,1.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1A,0.0,1.0,0.0,0.0,0.0,0.0
TNFRSF8,1.0,0.0,0.0,0.0,0.0,0.0
TNFSF15,1.0,0.0,0.0,0.0,0.0,1.0
TNFSF4,1.0,0.0,0.0,0.0,0.0,1.0
TNNC1,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3,0.0,1.0,0.0,0.0,0.0,0.0
TNNI3K,0.0,1.0,0.0,0.0,0.0,0.0
TNNT2,0.0,1.0,0.0,0.0,0.0,0.0
TNRC18,0.0,0.0,0.0,0.0,0.0,1.0
TNS1,0.0,1.0,1.0,1.0,0.0,0.0
TP53,0.0,1.0,0.0,0.0,1.0,0.0
TP63,0.0,0.0,0.0,0.0,1.0,0.0
TPCN2,0.0,0.0,0.0,1.0,0.0,0.0
TPD52,0.0,0.0,0.0,0.0,0.0,1.0
TPM1,0.0,1.0,0.0,0.0,0.0,0.0
TRAF1,1.0,0.0,0.0,0.0,0.0,1.0
TRDN,0.0,1.0,0.0,0.0,0.0,0.0
TREX1,0.0,1.0,0.0,0.0,0.0,0.0
TRHR,0.0,0.0,0.0,1.0,0.0,0.0
TRIB1,0.0,1.0,1.0,0.0,0.0,0.0
TRIM63,0.0,1.0,0.0,0.0,0.0,0.0
TRIM66,0.0,0.0,0.0,1.0,0.0,0.0
TRPM4,0.0,1.0,0.0,0.0,0.0,0.0
TRPM8,0.0,1.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.0,1.0,0.0,0.0
TSHZ3,0.0,0.0,0.0,1.0,0.0,0.0
TSLP,1.0,0.0,0.0,0.0,0.0,0.0
TSPAN15,0.0,1.0,0.0,0.0,0.0,0.0
TSPAN2,0.0,1.0,0.0,0.0,0.0,0.0
TSPAN8,0.0,0.0,0.0,1.0,0.0,0.0
TSR2,0.0,1.0,0.0,0.0,0.0,0.0
TTC21B,0.0,1.0,0.0,0.0,0.0,0.0
TTN,0.0,1.0,0.0,0.0,0.0,0.0
TTR,0.0,1.0,0.0,0.0,0.0,0.0
TUBA8,0.0,1.0,0.0,0.0,0.0,0.0
TWIST1,0.0,1.0,1.0,0.0,0.0,0.0
UBASH3A,0.0,0.0,0.0,1.0,0.0,1.0
UBE2E2,0.0,0.0,0.0,1.0,0.0,0.0
UBE3C,0.0,0.0,0.0,1.0,0.0,0.0
UFL1,0.0,1.0,0.0,0.0,0.0,0.0
UHRF2,1.0,0.0,0.0,0.0,0.0,0.0
UMPS,0.0,1.0,1.0,0.0,0.0,0.0
UNC5C,0.0,0.0,0.0,1.0,0.0,0.0
UQCRFS1,0.0,1.0,0.0,0.0,0.0,0.0
UST,0.0,1.0,0.0,0.0,0.0,0.0
VCL,0.0,1.0,0.0,0.0,0.0,0.0
VEZF1,0.0,1.0,0.0,0.0,0.0,0.0
VGLL2,0.0,1.0,0.0,0.0,0.0,0.0
VHL,0.0,1.0,0.0,0.0,0.0,0.0
VKORC1,0.0,1.0,0.0,0.0,0.0,0.0
VPS13C,0.0,0.0,0.0,1.0,0.0,0.0
VWF,0.0,1.0,0.0,0.0,0.0,0.0
WFS1,0.0,0.0,0.0,1.0,0.0,0.0
WIPF1,0.0,1.0,0.0,0.0,0.0,0.0
WNT2B,0.0,1.0,0.0,0.0,0.0,0.0
WSCD2,0.0,0.0,0.0,1.0,0.0,0.0
WT1,0.0,1.0,0.0,1.0,0.0,0.0
YAP1,0.0,1.0,0.0,0.0,0.0,0.0
ZBED3,0.0,0.0,0.0,1.0,0.0,0.0
ZBTB10,1.0,1.0,0.0,0.0,0.0,0.0
ZBTB38,1.0,0.0,0.0,1.0,0.0,0.0
ZBTB7C,1.0,0.0,0.0,0.0,0.0,0.0
ZC3H12C,0.0,0.0,0.0,1.0,0.0,0.0
ZC3H12D,1.0,0.0,0.0,0.0,0.0,0.0
ZC3HC1,0.0,1.0,1.0,0.0,0.0,0.0
ZDHHC12,1.0,0.0,0.0,0.0,0.0,0.0
ZEB2,0.0,1.0,1.0,1.0,0.0,0.0
ZFAT,0.0,1.0,0.0,0.0,0.0,0.0
ZFHX3,0.0,1.0,0.0,1.0,0.0,0.0
ZFP36L2,0.0,0.0,0.0,1.0,0.0,0.0
ZFP57,0.0,0.0,0.0,1.0,0.0,0.0
ZFPM2,0.0,1.0,0.0,0.0,0.0,0.0
ZIC3,0.0,1.0,0.0,0.0,0.0,0.0
ZMIZ1,0.0,0.0,0.0,1.0,0.0,0.0
ZNF217,1.0,0.0,0.0,0.0,0.0,0.0
ZNF236,0.0,0.0,0.0,1.0,0.0,0.0
ZNF268,0.0,1.0,0.0,0.0,0.0,0.0
ZNF366,1.0,0.0,0.0,0.0,0.0,0.0
ZNF423,0.0,1.0,0.0,0.0,0.0,0.0
ZNF438,0.0,0.0,0.0,0.0,0.0,1.0
ZNF474,0.0,1.0,0.0,0.0,0.0,0.0
ZNF652,1.0,1.0,1.0,0.0,0.0,0.0
ZNF799,0.0,0.0,0.0,1.0,0.0,0.0
ZNF831,0.0,1.0,0.0,0.0,0.0,0.0
ZNRF3,0.0,0.0,0.0,1.0,0.0,0.0
ZPBP2,1.0,0.0,0.0,0.0,0.0,0.0
ZSCAN16,0.0,0.0,0.0,1.0,0.0,0.0
