symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
TMEM258	0.07608497498088672	0.1251540064754112	No data	No data	No data	No data	No data	No data	transmembrane protein 258
SUFU	0.07582888994016815	0.1247327660287606	No data	No data	No data	No data	No data	No data	SUFU negative regulator of hedgehog signaling
H2BC15	0.07549016476370911	0.12417558883393878	No data	No data	No data	No data	No data	No data	H2B clustered histone 15
CD40	0.07497907662834034	0.12333488765976455	No data	No data	No data	No data	No data	No data	CD40 molecule
ORC4	0.07496271414087892	0.12330797261034494	No data	No data	No data	No data	No data	No data	origin recognition complex subunit 4
ATF7IP2	0.07487816257539609	0.1231688917053883	No data	No data	No data	No data	No data	No data	activating transcription factor 7 interacting protein 2
PCDHA8	0.07459685638345558	0.12270616438009785	No data	No data	No data	No data	No data	No data	protocadherin alpha 8
IP6K2	0.07439520037659797	0.12237445556118318	No data	No data	No data	No data	No data	No data	inositol hexakisphosphate kinase 2
H2BC11	0.07386514086860886	0.12150254791960366	No data	No data	No data	No data	No data	No data	H2B clustered histone 11
TRIM32	0.0736455619332546	0.12114135724425554	No data	No data	No data	No data	No data	No data	tripartite motif containing 32
CCDC175	0.07345728268689353	0.12083165218061875	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 175
IHO1	0.07289995993882609	0.11991489857929274	No data	No data	No data	No data	No data	No data	interactor of HORMAD1 1
UBXN2A	0.07286396508231623	0.11985568977353514	No data	No data	No data	No data	No data	No data	UBX domain protein 2A
DNALI1	0.07247949309371123	0.11922326254643054	No data	No data	No data	No data	No data	No data	dynein axonemal light intermediate chain 1
PCDH8	0.07221136004999155	0.11878220404968538	No data	No data	No data	No data	No data	No data	protocadherin 8
SLC45A4	0.07199756624268296	0.11843052947068966	No data	No data	No data	No data	No data	No data	solute carrier family 45 member 4
NSD3	0.07196440207103329	0.11837597692658436	No data	No data	No data	No data	No data	No data	nuclear receptor binding SET domain protein 3
RAB3B	0.0718529369707029	0.11819262530043168	No data	No data	No data	No data	No data	No data	RAB3B, member RAS oncogene family
DIMT1	0.0715500123868974	0.1176943373620749	No data	No data	No data	No data	No data	No data	DIM1 rRNA methyltransferase and ribosome maturation factor
CRHR1	0.0712909303754106	0.11726816712607983	No data	No data	No data	No data	No data	No data	corticotropin releasing hormone receptor 1
HARBI1	0.07070317225792735	0.11630134965311684	No data	No data	No data	No data	No data	No data	harbinger transposase derived 1
GLT8D1	0.07043219914038927	0.11585561945059601	No data	No data	No data	No data	No data	No data	glycosyltransferase 8 domain containing 1
PHF3	0.06978718686872022	0.11479462324148289	No data	No data	No data	No data	No data	No data	PHD finger protein 3
H2AC11	0.06974466050978984	0.11472467061020072	No data	No data	No data	No data	No data	No data	H2A clustered histone 11
MBD5	0.0696886966585271	0.11463261432438236	No data	No data	No data	No data	No data	No data	methyl-CpG binding domain protein 5
GATAD2A	0.06963172499533947	0.11453890026447379	No data	No data	No data	No data	No data	No data	GATA zinc finger domain containing 2A
NT5C2	0.06893145856674246	0.11338701516283368	No data	No data	No data	No data	No data	No data	5'-nucleotidase, cytosolic II
SLC26A6	0.06889508056424791	0.11332717611102473	No data	No data	No data	No data	No data	No data	solute carrier family 26 member 6
MLEC	0.06877525053391939	0.1131300648102002	No data	No data	No data	No data	No data	No data	malectin
TMEM178B	0.06873747640213057	0.11306792923171458	No data	No data	No data	No data	No data	No data	transmembrane protein 178B
TCTN1	0.06868539510500485	0.11298225945263721	No data	No data	No data	No data	No data	No data	tectonic family member 1
GNL3	0.06851312064783055	0.11269888105191936	No data	No data	No data	No data	No data	No data	G protein nucleolar 3
ZKSCAN7	0.06826740648593489	0.11229469991343946	No data	No data	No data	No data	No data	No data	zinc finger with KRAB and SCAN domains 7
TCF19	0.06809121012131183	0.11200487027277103	No data	No data	No data	No data	No data	No data	transcription factor 19
HYI	0.06806779914594106	0.11196636099595408	No data	No data	No data	No data	No data	No data	hydroxypyruvate isomerase (putative)
RCOR2	0.06797130528450634	0.11180763592097216	No data	No data	No data	No data	No data	No data	REST corepressor 2
DAG1	0.06729833611805387	0.11070065274279405	No data	No data	No data	No data	No data	No data	dystroglycan 1
FER1L5	0.06686214492868416	0.10998315135763083	No data	No data	No data	No data	No data	No data	fer-1 like family member 5
BABAM2	0.06654631704793823	0.1094636384755944	No data	No data	No data	No data	No data	No data	BRISC and BRCA1 A complex member 2
MYRF	0.06628017865110877	0.1090258610215239	No data	No data	No data	No data	No data	No data	myelin regulatory factor
MARK2	0.06624745675484638	0.10897203598684733	No data	No data	No data	No data	No data	No data	microtubule affinity regulating kinase 2
CHRNA5	0.06621291854453402	0.10891522325347695	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 5 subunit
NDUFA13	0.06603105530302164	0.10861607203062912	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase subunit A13
MDK	0.06597691432469417	0.10852701423237285	No data	No data	No data	No data	No data	No data	midkine
SLC44A5	0.06587193116226343	0.10835432490187144	No data	No data	No data	No data	No data	No data	solute carrier family 44 member 5
NICN1	0.06586505835992877	0.10834301966390411	No data	No data	No data	No data	No data	No data	nicolin 1, tubulin polyglutamylase complex subunit
MFSD2B	0.06521891309226462	0.10728015976241094	No data	No data	No data	No data	No data	No data	major facilitator superfamily domain containing 2B
UGP2	0.06517870525147844	0.10721402091742374	No data	No data	No data	No data	No data	No data	UDP-glucose pyrophosphorylase 2
GPHN	0.06501063746828266	0.10693756217597476	No data	No data	No data	No data	No data	No data	gephyrin
C3orf84	0.06460270478680906	0.1062665438905445	No data	No data	No data	No data	No data	No data	chromosome 3 open reading frame 84
FCF1	0.06439558813506749	0.1059258527254394	No data	No data	No data	No data	No data	No data	FCF1 rRNA-processing protein
RBKS	0.06369879677217097	0.10477968384300411	No data	No data	No data	No data	No data	No data	ribokinase
PLEK2	0.0636952391410043	0.1047738318098769	No data	No data	No data	No data	No data	No data	pleckstrin 2
TM6SF2	0.06343544945830246	0.10434649750846878	No data	No data	No data	No data	No data	No data	transmembrane 6 superfamily member 2
PSMA4	0.06330895529380202	0.10413842421295984	No data	No data	No data	No data	No data	No data	proteasome 20S subunit alpha 4
SPATA31D1	0.06321516820592522	0.10398415157494698	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 1
PPARA	0.06321261838668348	0.10397995731590999	No data	No data	No data	No data	No data	No data	peroxisome proliferator activated receptor alpha
SPCS1	0.06289200829455549	0.10345257805927821	No data	No data	No data	No data	No data	No data	signal peptidase complex subunit 1
FAM167A	0.06284269633854649	0.10337146363605318	No data	No data	No data	No data	No data	No data	family with sequence similarity 167 member A
FBXL22	0.062462575013442524	0.10274619292004841	No data	No data	No data	No data	No data	No data	F-box and leucine rich repeat protein 22
OR4C46	0.06232730242157417	0.10252367977809246	No data	No data	No data	No data	No data	No data	olfactory receptor family 4 subfamily C member 46
C6orf89	0.062170254483524694	0.10226534784513812	No data	No data	No data	No data	No data	No data	chromosome 6 open reading frame 89
ZBTB34	0.06215070403361496	0.10223318883956291	No data	No data	No data	No data	No data	No data	zinc finger and BTB domain containing 34
VAMP2	0.06155103390960925	0.10124677702038606	No data	No data	No data	No data	No data	No data	vesicle associated membrane protein 2
TMEM107	0.061085160456182924	0.1004804505647161	No data	No data	No data	No data	No data	No data	transmembrane protein 107
ANKK1	0.06102665042489784	0.1003842060061003	No data	No data	No data	No data	No data	No data	ankyrin repeat and kinase domain containing 1
SPACA3	0.06072175889612851	0.09988268259263423	No data	No data	No data	No data	No data	No data	sperm acrosome associated 3
DOC2A	0.060559209296259346	0.09961530084374477	No data	No data	No data	No data	No data	No data	double C2 domain alpha
UBLCP1	0.06054702743845644	0.09959526261266524	No data	No data	No data	No data	No data	No data	ubiquitin like domain containing CTD phosphatase 1
KMT2E	0.06043947242810801	0.09941834278762761	No data	No data	No data	No data	No data	No data	lysine methyltransferase 2E (inactive)
RC3H1	0.05998899151200497	0.09867733588705135	No data	No data	No data	No data	No data	No data	ring finger and CCCH-type domains 1
MMRN1	0.059607823824793155	0.0980503439848327	No data	No data	No data	No data	No data	No data	multimerin 1
PBRM1	0.059237948893546416	0.0974419278086826	No data	No data	No data	No data	No data	No data	polybromo 1
MYO15A	0.058819186211279705	0.09675309499430323	No data	No data	No data	No data	No data	No data	myosin XVA
LPAR2	0.05861531081531967	0.09641773544884016	No data	No data	No data	No data	No data	No data	lysophosphatidic acid receptor 2
ZSCAN26	0.058585973779421464	0.09636947825243974	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 26
ZNF165	0.05800100064208801	0.09540724186035097	No data	No data	No data	No data	No data	No data	zinc finger protein 165
USP28	0.05786462861047604	0.09518292022350064	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 28
DDX1	0.05763078320087975	0.09479826228132202	No data	No data	No data	No data	No data	No data	DEAD-box helicase 1
ADGRB1	0.05712558030012094	0.09396724187119705	No data	No data	No data	No data	No data	No data	adhesion G protein-coupled receptor B1
ZSCAN16	0.05710304427622324	0.09393017182311553	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 16
TCF20	0.057063530950637306	0.09386517540289604	No data	No data	No data	No data	No data	No data	transcription factor 20
PSAT1	0.0569427285217751	0.09366646458032084	No data	No data	No data	No data	No data	No data	phosphoserine aminotransferase 1
GPX6	0.05669637121957265	0.0932612255248719	No data	No data	No data	No data	No data	No data	glutathione peroxidase 6
COQ3	0.05637031062350975	0.09272488060314085	No data	No data	No data	No data	No data	No data	coenzyme Q3, methyltransferase
ADM	0.056341604505156385	0.09267766121819418	No data	No data	No data	No data	No data	No data	adrenomedullin
PALS2	0.056335508069085945	0.0926676330437796	No data	No data	No data	No data	No data	No data	protein associated with LIN7 2, MAGUK p55 family member
RNF145	0.056328712222553944	0.09265645439226416	No data	No data	No data	No data	No data	No data	ring finger protein 145
LRP1	0.05628984262383201	0.09259251685385578	No data	No data	No data	No data	No data	No data	LDL receptor related protein 1
PSMD6	0.056126968100992526	0.09232460063135255	No data	No data	No data	No data	No data	No data	proteasome 26S subunit, non-ATPase 6
HLA-DRA	0.056041133365135345	0.09218340900856521	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DR alpha
ZNF197	0.05593640903964706	0.09201114544517985	No data	No data	No data	No data	No data	No data	zinc finger protein 197
GPR75	0.05575750865505059	0.09171686789697976	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 75
HLA-DRB5	0.05559347280795062	0.09144704138425098	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DR beta 5
NCR3	0.05526968362603549	0.09091443276631749	No data	No data	No data	No data	No data	No data	natural cytotoxicity triggering receptor 3
MEAF6	0.05499045363680368	0.09045512063683035	No data	No data	No data	No data	No data	No data	MYST/Esa1 associated factor 6
USP19	0.0548430157086394	0.0902125964404193	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 19
HPR	0.05480932053499095	0.09015717043834666	No data	No data	No data	No data	No data	No data	haptoglobin-related protein
TMX2	0.054693106266292424	0.08996600679084747	No data	No data	No data	No data	No data	No data	thioredoxin related transmembrane protein 2
PTGIS	0.054567629723361676	0.0897596074055495	No data	No data	No data	No data	No data	No data	prostaglandin I2 synthase
OTOA	0.05443908069643235	0.0895481540173771	No data	No data	No data	No data	No data	No data	otoancorin
KDM4A	0.054105548299982105	0.08899951855136584	No data	No data	No data	No data	No data	No data	lysine demethylase 4A
NDUFA6	0.054048371609482324	0.08890546723709716	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase subunit A6
FKBP4	0.05403025761281713	0.08887567108803487	No data	No data	No data	No data	No data	No data	FKBP prolyl isomerase 4
ZNF648	0.05391165981078494	0.08868058670919089	No data	No data	No data	No data	No data	No data	zinc finger protein 648
ALPK3	0.05389996809102202	0.08866135471796943	No data	No data	No data	No data	No data	No data	alpha kinase 3
PCCB	0.05371603415396992	0.08835879735819309	No data	No data	No data	No data	No data	No data	propionyl-CoA carboxylase subunit beta
POU3F2	0.05354842140061181	0.08808308710627526	No data	No data	No data	No data	No data	No data	POU class 3 homeobox 2
RD3L	0.05323805594310652	0.08757255949569093	No data	No data	No data	No data	No data	No data	RD3 like
NELFE	0.05310023903916542	0.0873458611535728	No data	No data	No data	No data	No data	No data	negative elongation factor complex member E
VSIG2	0.05303755644173654	0.08724275304048634	No data	No data	No data	No data	No data	No data	V-set and immunoglobulin domain containing 2
DHX38	0.05295875677006431	0.08711313356408901	No data	No data	No data	No data	No data	No data	DEAH-box helicase 38
HMGN4	0.05275289087671294	0.08677449980156184	No data	No data	No data	No data	No data	No data	high mobility group nucleosomal binding domain 4
ZNF660	0.05205783107865472	0.08563117921180244	No data	No data	No data	No data	No data	No data	zinc finger protein 660
PVALEF	0.0520148104513076	0.08556041354650609	No data	No data	No data	No data	No data	No data	parvalbumin like EF-hand containing
GALNT16	0.05200622339806203	0.08554628849595873	No data	No data	No data	No data	No data	No data	polypeptide N-acetylgalactosaminyltransferase 16
MED19	0.051731857940915414	0.08509497815237271	No data	No data	No data	No data	No data	No data	mediator complex subunit 19
APEH	0.0513098205391667	0.08440075867310506	No data	No data	No data	No data	No data	No data	acylaminoacyl-peptide hydrolase
AURKB	0.05127555975249216	0.08434440228055323	No data	No data	No data	No data	No data	No data	aurora kinase B
CFAP58	0.05114868383486186	0.08413570103013336	No data	No data	No data	No data	No data	No data	cilia and flagella associated protein 58
L3MBTL2	0.050717188055477216	0.08342592323785854	No data	No data	No data	No data	No data	No data	L3MBTL histone methyl-lysine binding protein 2
YJEFN3	0.05069110559220404	0.08338301956629651	No data	No data	No data	No data	No data	No data	YjeF N-terminal domain containing 3
NKX2-6	0.05067867074882572	0.0833625651931554	No data	No data	No data	No data	No data	No data	NK2 homeobox 6
PRSS55	0.05067500656923681	0.08335653789596416	No data	No data	No data	No data	No data	No data	serine protease 55
NUDT1	0.0506085393772042	0.08324720441213057	No data	No data	No data	No data	No data	No data	nudix hydrolase 1
POFUT2	0.05035917784711786	0.08283702362993298	No data	No data	No data	No data	No data	No data	protein O-fucosyltransferase 2
ZNF311	0.05010235790529314	0.08241457432676609	No data	No data	No data	No data	No data	No data	zinc finger protein 311
TRDN	0.04988523279616562	0.08205742000923433	No data	No data	No data	No data	No data	No data	triadin
OR2W1	0.049555131431010487	0.08151442832917469	No data	No data	No data	No data	No data	No data	olfactory receptor family 2 subfamily W member 1
ACTR1A	0.04905600543499432	0.08069340396591314	No data	No data	No data	No data	No data	No data	actin related protein 1A
UBE3B	0.04879127031454066	0.08025793479492571	No data	No data	No data	No data	No data	No data	ubiquitin protein ligase E3B
FGFR1	0.04869600179820591	0.08010122531958898	No data	No data	No data	No data	No data	No data	fibroblast growth factor receptor 1
PER1	0.04828558553649535	0.07942612173325488	No data	No data	No data	No data	No data	No data	period circadian regulator 1
CHRNB4	0.04820408494263224	0.07929205944494294	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic beta 4 subunit
CACNA2D4	0.04810398587420985	0.07912740407822087	No data	No data	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit alpha2delta 4
USP4	0.04805924967652592	0.07905381642998904	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 4
EPHX2	0.04788473522731807	0.07876675341246557	No data	No data	No data	No data	No data	No data	epoxide hydrolase 2
LETM2	0.04783018121131645	0.07867701619859856	No data	No data	No data	No data	No data	No data	leucine zipper and EF-hand containing transmembrane protein 2
MRPS15	0.04764930908812301	0.07837949529012668	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S15
TFAP2D	0.047559845300001326	0.07823233415192944	No data	No data	No data	No data	No data	No data	transcription factor AP-2 delta
RNF103	0.04746068941075671	0.07806923024333627	No data	No data	No data	No data	No data	No data	ring finger protein 103
PCDHA5	0.047429774229242765	0.07801837711723146	No data	No data	No data	No data	No data	No data	protocadherin alpha 5
PHF2	0.047401371005183775	0.07797165597039932	No data	No data	No data	No data	No data	No data	PHD finger protein 2
NSUN6	0.04739991160540179	0.0779692553685747	No data	No data	No data	No data	No data	No data	NOP2/Sun RNA methyltransferase 6
CA8	0.04736030404603537	0.07790410394094179	No data	No data	No data	No data	No data	No data	carbonic anhydrase 8
RCN1	0.047037828795092926	0.07737365663968751	No data	No data	No data	No data	No data	No data	reticulocalbin 1
HSPE1	0.04702108997217914	0.07734612254702507	No data	No data	No data	No data	No data	No data	heat shock protein family E (Hsp10) member 1
CDK2AP1	0.046716224111305146	0.07684464135529778	No data	No data	No data	No data	No data	No data	cyclin dependent kinase 2 associated protein 1
GMIP	0.04667368673803677	0.076774670606266	No data	No data	No data	No data	No data	No data	GEM interacting protein
PRDM14	0.04667077344564177	0.07676987846149155	No data	No data	No data	No data	No data	No data	PR/SET domain 14
EHBP1L1	0.04650989802514516	0.0765052506105443	No data	No data	No data	No data	No data	No data	EH domain binding protein 1 like 1
ATP6V1G2-DDX39B	0.04642216882315588	0.07636094273482236	No data	No data	No data	No data	No data	No data	ATP6V1G2-DDX39B readthrough (NMD candidate)
SMDT1	0.04612867801982796	0.07587817264901496	No data	No data	No data	No data	No data	No data	single-pass membrane protein with aspartate rich tail 1
KCNV2	0.04601627681550218	0.07569328120287115	No data	No data	No data	No data	No data	No data	potassium voltage-gated channel modifier subfamily V member 2
SNX29	0.04576483052517842	0.07527967114838531	No data	No data	No data	No data	No data	No data	sorting nexin 29
SF3B1	0.045536404023774006	0.07490392689870783	No data	No data	No data	No data	No data	No data	splicing factor 3b subunit 1
LHX8	0.04528599304985984	0.07449201986110099	No data	No data	No data	No data	No data	No data	LIM homeobox 8
H4C9	0.04516316390632136	0.07428997524677804	No data	No data	No data	No data	No data	No data	H4 clustered histone 9
BSN	0.04516245439135203	0.07428880814852917	No data	No data	No data	No data	No data	No data	bassoon presynaptic cytomatrix protein
OSCP1	0.045128192178550186	0.07423244941010622	No data	No data	No data	No data	No data	No data	organic solute carrier partner 1
ATP6V1D	0.045058249583502984	0.07411739915221176	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit D
WDR73	0.04476630078749187	0.07363716555135112	No data	No data	No data	No data	No data	No data	WD repeat domain 73
BAG4	0.044721615618317924	0.07356366184114348	No data	No data	No data	No data	No data	No data	BAG cochaperone 4
ZKSCAN3	0.04469604093438274	0.07352159342803517	No data	No data	No data	No data	No data	No data	zinc finger with KRAB and SCAN domains 3
EIF2S1	0.044635640449651535	0.07342223921704849	No data	No data	No data	No data	No data	No data	eukaryotic translation initiation factor 2 subunit alpha
NCAN	0.044503884185182446	0.07320551016665867	No data	No data	No data	No data	No data	No data	neurocan
ZNF35	0.04430833838231775	0.0728838521693456	No data	No data	No data	No data	No data	No data	zinc finger protein 35
LPIN3	0.04415816339116611	0.07263682571215403	No data	No data	No data	No data	No data	No data	lipin 3
GLB1	0.04413688369019394	0.07260182221988852	No data	No data	No data	No data	No data	No data	galactosidase beta 1
ZFHX3	0.0439649085706007	0.0723189362067619	No data	No data	No data	No data	No data	No data	zinc finger homeobox 3
H2AC12	0.043956193475676156	0.07230460053737521	No data	No data	No data	No data	No data	No data	H2A clustered histone 12
MAU2	0.04390106396051521	0.07221391667109055	No data	No data	No data	No data	No data	No data	MAU2 sister chromatid cohesion factor
DRG2	0.043876782852444236	0.07217397609205363	No data	No data	No data	No data	No data	No data	developmentally regulated GTP binding protein 2
CYP2C9	0.04333274064239293	0.07127906796733173	No data	No data	No data	No data	No data	No data	cytochrome P450 family 2 subfamily C member 9
RHOA	0.04322643221225267	0.07110419867207984	No data	No data	No data	No data	No data	No data	ras homolog family member A
PRSS51	0.043138007299930996	0.07095874640568856	No data	No data	No data	No data	No data	No data	serine protease 51
ARFGEF2	0.04298828649724399	0.07071246705403338	No data	No data	No data	No data	No data	No data	ADP ribosylation factor guanine nucleotide exchange factor 2
KLHL29	0.04281158071948949	0.07042179946744503	No data	No data	No data	No data	No data	No data	kelch like family member 29
CLP1	0.04255892819394214	0.07000620524760957	No data	No data	No data	No data	No data	No data	cleavage factor polyribonucleotide kinase subunit 1
HLA-DOB	0.04235327686983807	0.0696679244352013	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DO beta
CRB1	0.04226861997974833	0.06952867027926393	No data	No data	No data	No data	No data	No data	crumbs cell polarity complex component 1
TTC12	0.04226218554118122	0.0695180861164079	No data	No data	No data	No data	No data	No data	tetratricopeptide repeat domain 12
UBD	0.04216561182579615	0.06935922968774123	No data	No data	No data	No data	No data	No data	ubiquitin D
C1QTNF7	0.04198192571134854	0.06905707997733132	No data	No data	No data	No data	No data	No data	C1q and TNF related 7
NAA40	0.04183544052341929	0.06881612296626238	No data	No data	No data	No data	No data	No data	N-alpha-acetyltransferase 40, NatD catalytic subunit
CHRM4	0.04179643049188815	0.06875195442654636	No data	No data	No data	No data	No data	No data	cholinergic receptor muscarinic 4
PURB	0.041714861058412676	0.0686177789022993	No data	No data	No data	No data	No data	No data	purine rich element binding protein B
ANAPC7	0.04153597719532316	0.06832352853072363	No data	No data	No data	No data	No data	No data	anaphase promoting complex subunit 7
SEPTIN3	0.04147450617507179	0.06822241337009535	No data	No data	No data	No data	No data	No data	septin 3
H2AC16	0.041472697070059024	0.0682194375297203	No data	No data	No data	No data	No data	No data	H2A clustered histone 16
TMEM98	0.04136881258784151	0.06804855544474346	No data	No data	No data	No data	No data	No data	transmembrane protein 98
SCYL1	0.041232606530829594	0.06782450682350724	No data	No data	No data	No data	No data	No data	SCY1 like pseudokinase 1
CKLF-CMTM1	0.040944537535371	0.0673506551999502	No data	No data	No data	No data	No data	No data	CKLF-CMTM1 readthrough
CKLF	0.040944537535371	0.0673506551999502	No data	No data	No data	No data	No data	No data	chemokine like factor
HLA-DRB1	0.0408010372330336	0.06711460809902824	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DR beta 1
ELOVL1	0.040729573454652314	0.06699705561005738	No data	No data	No data	No data	No data	No data	ELOVL fatty acid elongase 1
TXNL4B	0.04067288105082548	0.0669038009105923	No data	No data	No data	No data	No data	No data	thioredoxin like 4B
MAPT	0.04045776712921722	0.06654995484381401	No data	No data	No data	No data	No data	No data	microtubule associated protein tau
VPS13C	0.04044014969562251	0.0665209755032971	No data	No data	No data	No data	No data	No data	vacuolar protein sorting 13 homolog C
SMIM4	0.04037147057517168	0.06640800356517412	No data	No data	No data	No data	No data	No data	small integral membrane protein 4
H2AC14	0.040186405737143334	0.06610358595916467	No data	No data	No data	No data	No data	No data	H2A clustered histone 14
ZFYVE21	0.040151761284362576	0.06604659846500108	No data	No data	No data	No data	No data	No data	zinc finger FYVE-type containing 21
DHODH	0.040079705485315004	0.06592807214698815	No data	No data	No data	No data	No data	No data	dihydroorotate dehydrogenase (quinone)
GMPPB	0.04002568566470529	0.0658392136439777	No data	No data	No data	No data	No data	No data	GDP-mannose pyrophosphorylase B
NRIP2	0.03994852747358973	0.06571229427845338	No data	No data	No data	No data	No data	No data	nuclear receptor interacting protein 2
OR5V1	0.03991944273736839	0.06566445209586351	No data	No data	No data	No data	No data	No data	olfactory receptor family 5 subfamily V member 1
TRIM31	0.03981431983052456	0.0654915328964138	No data	No data	No data	No data	No data	No data	tripartite motif containing 31
OR2H2	0.03976414470226504	0.06540899862038001	No data	No data	No data	No data	No data	No data	olfactory receptor family 2 subfamily H member 2
LRRN3	0.03962223872534986	0.06517557406371552	No data	No data	No data	No data	No data	No data	leucine rich repeat neuronal 3
VPS54	0.03953452879845204	0.06503129789405541	No data	No data	No data	No data	No data	No data	VPS54 subunit of GARP complex
SELENOH	0.03947678546233197	0.06493631449076852	No data	No data	No data	No data	No data	No data	selenoprotein H
ARL6IP4	0.03946552672460868	0.06491779472212458	No data	No data	No data	No data	No data	No data	ADP ribosylation factor like GTPase 6 interacting protein 4
ITFG2	0.039369415611418664	0.06475969923894194	No data	No data	No data	No data	No data	No data	integrin alpha FG-GAP repeat containing 2
HYKK	0.039142181558193254	0.06438591647597262	No data	No data	No data	No data	No data	No data	hydroxylysine kinase
TMEM33	0.0389429032715465	0.06405811882625714	No data	No data	No data	No data	No data	No data	transmembrane protein 33
SBNO1	0.03893058235772664	0.06403785185858867	No data	No data	No data	No data	No data	No data	strawberry notch homolog 1
ABT1	0.038801839203090466	0.06382607914507922	No data	No data	No data	No data	No data	No data	activator of basal transcription 1
TK2	0.03868478363784047	0.06363353162863512	No data	No data	No data	No data	No data	No data	thymidine kinase 2
PPP1R18	0.03858301390851461	0.0634661281515853	No data	No data	No data	No data	No data	No data	protein phosphatase 1 regulatory subunit 18
SNIP1	0.03857671095360709	0.06345576026936535	No data	No data	No data	No data	No data	No data	Smad nuclear interacting protein 1
ZNF326	0.03856011303467141	0.06342845795304762	No data	No data	No data	No data	No data	No data	zinc finger protein 326
BEND5	0.03852006421338978	0.06336258068307056	No data	No data	No data	No data	No data	No data	BEN domain containing 5
PSMB8	0.03850410719124515	0.06333633259330883	No data	No data	No data	No data	No data	No data	proteasome 20S subunit beta 8
HSPH1	0.03849726625476706	0.06332507977225589	No data	No data	No data	No data	No data	No data	heat shock protein family H (Hsp110) member 1
MRM2	0.03827801016342683	0.06296442015079631	No data	No data	No data	No data	No data	No data	mitochondrial rRNA methyltransferase 2
ZBED9	0.03820422984106842	0.06284305712288546	No data	No data	No data	No data	No data	No data	zinc finger BED-type containing 9
CDH10	0.03795908745869836	0.062439816518308176	No data	No data	No data	No data	No data	No data	cadherin 10
CACNA2D1	0.037890351784593775	0.06232675155371906	No data	No data	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit alpha2delta 1
TRABD	0.03787250374785872	0.062297392888546695	No data	No data	No data	No data	No data	No data	TraB domain containing
OR11A1	0.03761946585433696	0.06188116476765552	No data	No data	No data	No data	No data	No data	olfactory receptor family 11 subfamily A member 1
CLU	0.03746718712463165	0.061630677820286556	No data	No data	No data	No data	No data	No data	clusterin
VDAC2	0.03743544380258104	0.06157846246588221	No data	No data	No data	No data	No data	No data	voltage dependent anion channel 2
LSM10	0.03724094625491354	0.06125852876877124	No data	No data	No data	No data	No data	No data	LSM10, U7 small nuclear RNA associated
TRIM38	0.03714706640565908	0.06110410354533581	No data	No data	No data	No data	No data	No data	tripartite motif containing 38
PNISR	0.037047966964896595	0.06094109249020944	No data	No data	No data	No data	No data	No data	PNN interacting serine and arginine rich protein
AIG1	0.03684394465373053	0.060605491280388175	No data	No data	No data	No data	No data	No data	androgen induced 1
HERC1	0.03653123274067167	0.060091103928591856	No data	No data	No data	No data	No data	No data	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
CILP2	0.03648303055570234	0.06001181499445873	No data	No data	No data	No data	No data	No data	cartilage intermediate layer protein 2
LRRC57	0.036422350502596956	0.059912000914725025	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 57
ZNF592	0.03629236203937323	0.059698179763149194	No data	No data	No data	No data	No data	No data	zinc finger protein 592
TEX52	0.03614155923095687	0.059450120594229286	No data	No data	No data	No data	No data	No data	testis expressed 52
PITPNM2	0.03610875577887594	0.05939616140642403	No data	No data	No data	No data	No data	No data	phosphatidylinositol transfer protein membrane associated 2
VLDLR	0.036060779091442376	0.059317243398614494	No data	No data	No data	No data	No data	No data	very low density lipoprotein receptor
ITGA2	0.03595171610157994	0.059137843061781895	No data	No data	No data	No data	No data	No data	integrin subunit alpha 2
H4C1	0.0357720082283305	0.058842237256062795	No data	No data	No data	No data	No data	No data	H4 clustered histone 1
MAP1LC3B	0.035724192921982624	0.05876358470788506	No data	No data	No data	No data	No data	No data	microtubule associated protein 1 light chain 3 beta
AMT	0.035610522200472276	0.058576605002371	No data	No data	No data	No data	No data	No data	aminomethyltransferase
PKP3	0.035589281049683036	0.05854166492222916	No data	No data	No data	No data	No data	No data	plakophilin 3
