symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
NCK1	0.11411297947417254	0.18709925548491993	No data	No data	No data	0.012158615952232422	No data	No data	NCK adaptor protein 1
TARS2	0.11364846757588061	0.18694309948167057	No data	No data	No data	No data	No data	No data	threonyl-tRNA synthetase 2, mitochondrial
HORMAD1	0.11336368307130454	0.18647465059621368	No data	No data	No data	No data	No data	No data	HORMA domain containing 1
GPR22	0.11230628474978362	0.18473531064884613	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 22
ACAD10	0.11463928184548297	0.18466780269324104	No data	No data	No data	0.07810222052649297	No data	No data	acyl-CoA dehydrogenase family member 10
ATP6V1B2	0.11159788368187348	0.18357004468322433	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit B2
ZNF589	0.1112420840802118	0.1829847813554582	No data	No data	No data	No data	No data	No data	zinc finger protein 589
UTP18	0.11070000035713208	0.18209309479309058	No data	No data	No data	No data	No data	No data	UTP18 small subunit processome component
SLC22A2	0.11044906482537174	0.1816803248976581	No data	No data	No data	No data	No data	No data	solute carrier family 22 member 2
SSH2	0.11039913055926702	0.18159818682157952	No data	No data	No data	No data	No data	No data	slingshot protein phosphatase 2
SUMF2	0.10986447470684922	0.1807187185424295	No data	No data	No data	No data	No data	No data	sulfatase modifying factor 2
PHETA1	0.1093721261504176	0.17990884255265252	No data	No data	No data	No data	No data	No data	PH domain containing endocytic trafficking adaptor 1
SHE	0.10821534966572238	0.1780060330729554	No data	No data	No data	No data	No data	No data	Src homology 2 domain containing E
SPINK8	0.10750568814298019	0.17683869375484512	No data	No data	No data	No data	No data	No data	serine peptidase inhibitor Kazal type 8 (putative)
RPRD2	0.10666500369039143	0.1754558316661147	No data	No data	No data	No data	No data	No data	regulation of nuclear pre-mRNA domain containing 2
TBXAS1	0.10635817194305239	0.17419120324341375	No data	No data	No data	0.015198269940290528	No data	No data	thromboxane A synthase 1
ASZ1	0.10546487450217815	0.17348171028103562	No data	No data	No data	No data	No data	No data	ankyrin repeat, SAM and basic leucine zipper domain containing 1
PRDM8	0.10462989344097595	0.1721082298380599	No data	No data	No data	No data	No data	No data	PR/SET domain 8
MGST2	0.1045618199457564	0.17199625410745537	No data	No data	No data	No data	No data	No data	microsomal glutathione S-transferase 2
MUCL3	0.10513911821235379	0.1717300043247368	No data	No data	No data	0.024317231904464845	No data	No data	mucin like 3
PCNX3	0.10419335742169514	0.17139016123387693	No data	No data	No data	No data	No data	No data	pecanex 3
WDR35	0.10652383122634602	0.17099022002538816	No data	No data	No data	0.08466787314069849	No data	No data	WD repeat domain 35
NME9	0.10384204268181618	0.17081227516319394	No data	No data	No data	No data	No data	No data	NME/NM23 family member 9
IL16	0.12429760786620805	0.17045815228291727	No data	No data	No data	0.680039487081773	No data	No data	interleukin 16
TOM1L2	0.10353920475059092	0.17031412976175184	No data	No data	No data	No data	No data	No data	target of myb1 like 2 membrane trafficking protein
CCRL2	0.10346773271145615	0.17019656368446875	No data	No data	No data	No data	No data	No data	C-C motif chemokine receptor like 2
TMC3	0.10234640701933802	0.1683520680666723	No data	No data	No data	No data	No data	No data	transmembrane channel like 3
KLHL35	0.10168632875869575	0.1672662894497055	No data	No data	No data	No data	No data	No data	kelch like family member 35
GOLPH3L	0.10137597225034006	0.16675577655979273	No data	No data	No data	No data	No data	No data	golgi phosphoprotein 3 like
TXNDC8	0.10107485677154734	0.166260464461811	No data	No data	No data	No data	No data	No data	thioredoxin domain containing 8
JHY	0.10048730792648566	0.1652939912260908	No data	No data	No data	No data	No data	No data	junctional cadherin complex regulator
C1orf167	0.09964937013618577	0.16391564718826296	No data	No data	No data	No data	No data	No data	chromosome 1 open reading frame 167
C12orf43	0.09957470062632245	0.16379282151442529	No data	No data	No data	No data	No data	No data	chromosome 12 open reading frame 43
L3MBTL1	0.09883856066032398	0.16258192716774875	No data	No data	No data	No data	No data	No data	L3MBTL histone methyl-lysine binding protein 1
SDR42E1	0.09845579528219779	0.16195230718529358	No data	No data	No data	No data	No data	No data	short chain dehydrogenase/reductase family 42E, member 1
PTPN11	0.10199860220909178	0.16169597600549518	No data	No data	No data	0.12167959116440234	No data	No data	protein tyrosine phosphatase non-receptor type 11
DMWD	0.0978110420960587	0.16089173715220406	No data	No data	No data	No data	No data	No data	DM1 locus, WD repeat containing
HOXC5	0.09767457931951555	0.16066726624683247	No data	No data	No data	No data	No data	No data	homeobox C5
NR3C1	0.11728297158536703	0.15828812065874273	No data	No data	No data	0.6926692387874039	No data	No data	nuclear receptor subfamily 3 group C member 1
MUC22	0.09594806794493825	0.1578272861350167	No data	No data	No data	No data	No data	No data	mucin 22
DSCC1	0.09587380927829521	0.1577051362670798	No data	No data	No data	No data	No data	No data	DNA replication and sister chromatid cohesion 1
ARHGEF16	0.09576316612293638	0.1575231366779925	No data	No data	No data	No data	No data	No data	Rho guanine nucleotide exchange factor 16
BSX	0.09573944536931	0.1574841178394675	No data	No data	No data	No data	No data	No data	brain specific homeobox
AAGAB	0.09479861095721834	0.15593651667205186	No data	No data	No data	No data	No data	No data	alpha and gamma adaptin binding protein
CSK	0.09414270780707719	0.15485760579483032	No data	No data	No data	No data	No data	No data	C-terminal Src kinase
RAI1	0.09713313688218946	0.15460922277113595	No data	No data	No data	0.10334823559397559	No data	No data	retinoic acid induced 1
ATRAID	0.0938838598502724	0.15443182056101468	No data	No data	No data	No data	No data	No data	all-trans retinoic acid induced differentiation factor
TMEM204	0.09242548440171057	0.15203290368710182	No data	No data	No data	No data	No data	No data	transmembrane protein 204
FOXA3	0.09175374195715033	0.1509279383732876	No data	No data	No data	No data	No data	No data	forkhead box A3
CDC25A	0.09172808268003993	0.1508857308108295	No data	No data	No data	No data	No data	No data	cell division cycle 25A
OAS1	0.09171450337810615	0.15086339389026696	No data	No data	No data	No data	No data	No data	2'-5'-oligoadenylate synthetase 1
HMGCR	0.6374915926063569	0.1508478316555219	No data	0.997789081896172	No data	0.5905900491045143	No data	No data	3-hydroxy-3-methylglutaryl-CoA reductase
FGFR2	0.09261583075416101	0.1506741992898619	No data	No data	No data	0.03343619386863916	No data	No data	fibroblast growth factor receptor 2
ING1	0.09267297432913581	0.1506162134322036	No data	No data	No data	0.03647584785669726	No data	No data	inhibitor of growth family member 1
ADAMTSL4	0.09349581409847298	0.1506018780773612	No data	No data	No data	0.06383273374922022	No data	No data	ADAMTS like 4
CHGA	0.10650056110754186	0.14972626051200275	No data	No data	No data	0.3533823579846174	No data	0.350548096172801	chromogranin A
CCDC85C	0.09093158694828733	0.14957555581248794	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 85C
MCUB	0.09082402168848551	0.14939861912787775	No data	No data	No data	No data	No data	No data	mitochondrial calcium uniporter dominant negative subunit beta
SH3PXD2A	0.09073137183100485	0.14924621714751313	No data	No data	No data	No data	No data	No data	SH3 and PX domains 2A
BLTP3A	0.09052906498385664	0.14891343774574073	No data	No data	No data	No data	No data	No data	bridge-like lipid transfer protein family member 3A
CH25H	0.08997467018605769	0.14800150040027804	No data	No data	No data	No data	No data	No data	cholesterol 25-hydroxylase
RAD23B	0.08995947042755949	0.1479764979517133	No data	No data	No data	No data	No data	No data	RAD23 homolog B, nucleotide excision repair protein
WBP1L	0.08970529362089548	0.14755839640518434	No data	No data	No data	No data	No data	No data	WW domain binding protein 1 like
KAT2A	0.08960276474362223	0.14738974418740552	No data	No data	No data	No data	No data	No data	lysine acetyltransferase 2A
SMIM34	0.08959941442363802	0.14738423316543167	No data	No data	No data	No data	No data	No data	small integral membrane protein 34
PLA2G12B	0.08910437512876387	0.14656993111523287	No data	No data	No data	No data	No data	No data	phospholipase A2 group XIIB
MAU2	0.0895383818554969	0.14546004683239688	No data	No data	No data	0.03647584785669726	No data	No data	MAU2 sister chromatid cohesion factor
LIPG	0.11485406543487302	0.1454023146232333	No data	No data	No data	0.6914722495782689	No data	0.40276301907516415	lipase G, endothelial type
NIPSNAP3A	0.08839154507317151	0.1453973798011806	No data	No data	No data	No data	No data	No data	nipsnap homolog 3A
GIT1	0.08883113124253138	0.14460063867660716	No data	No data	No data	0.030396539880581056	No data	No data	GIT ArfGAP 1
GRHL2	0.0878985065143587	0.14458636880988054	No data	No data	No data	No data	No data	No data	grainyhead like transcription factor 2
FERD3L	0.08725874119036268	0.14353400343127257	No data	No data	No data	No data	No data	No data	Fer3 like bHLH transcription factor
CLEC18A	0.08713345296959686	0.143327913821636	No data	No data	No data	No data	No data	No data	C-type lectin domain family 18 member A
NPHP3	0.08708562871409938	0.1432492465527867	No data	No data	No data	No data	No data	No data	nephrocystin 3
CCM2	0.08808505097372867	0.14306942788780988	No data	No data	No data	0.03647584785669726	No data	No data	CCM2 scaffold protein
FCHSD2	0.08697188915297668	0.14306215361133753	No data	No data	No data	No data	No data	No data	FCH and double SH3 domains 2
NR2C2	0.0864518719676384	0.1422067648279739	No data	No data	No data	No data	No data	No data	nuclear receptor subfamily 2 group C member 2
PHOSPHO1	0.0861260672811954	0.14167084085813558	No data	No data	No data	No data	No data	No data	phosphoethanolamine/phosphocholine phosphatase 1
TMPRSS2	0.09554593437470463	0.14090527175459597	No data	No data	No data	0.12344372584835973	No data	0.27034682569788787	transmembrane serine protease 2
ESYT3	0.08501089294439611	0.1389245675563297	No data	No data	No data	0.01823792392834863	No data	No data	extended synaptotagmin 3
UTP6	0.08422319502471085	0.13854076048721117	No data	No data	No data	No data	No data	No data	UTP6 small subunit processome component
ACVR2B	0.08504356820618096	0.13806641968441438	No data	No data	No data	0.03647584785669726	No data	No data	activin A receptor type 2B
PHOX2B	0.08375727751393261	0.13777436156054274	No data	No data	No data	No data	No data	No data	paired like homeobox 2B
RUFY4	0.08370779145107068	0.1376929607447651	No data	No data	No data	No data	No data	No data	RUN and FYVE domain containing 4
ZNF664	0.08465787243651197	0.13758396212978793	No data	No data	No data	0.03343619386863916	No data	No data	zinc finger protein 664
TCEA2	0.08338687083492462	0.13716507069970263	No data	No data	No data	No data	No data	No data	transcription elongation factor A2
DMPK	0.08418624450059968	0.13635222188917553	No data	No data	No data	0.04255515583281348	No data	No data	DM1 protein kinase
CCDC158	0.08283627302858844	0.13625937911687888	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 158
PMFBP1	0.0824241378895626	0.1355814481078808	No data	No data	No data	No data	No data	No data	polyamine modulated factor 1 binding protein 1
AS3MT	0.08277940864565274	0.1352539453284212	No data	No data	No data	0.01823792392834863	No data	No data	arsenite methyltransferase
FGF1	0.08560313177731925	0.1350890531405872	No data	No data	No data	0.1144319704357388	No data	No data	fibroblast growth factor 1
OGFRL1	0.08209363886282561	0.1350378023047147	No data	No data	No data	No data	No data	No data	opioid growth factor receptor like 1
BCL7B	0.0815211934287153	0.13409617303316065	No data	No data	No data	No data	No data	No data	BAF chromatin remodeling complex subunit BCL7B
MYL7	0.08108001687461862	0.13337047110157577	No data	No data	No data	No data	No data	No data	myosin light chain 7
IP6K2	0.08081779853039278	0.13293914183637648	No data	No data	No data	No data	No data	No data	inositol hexakisphosphate kinase 2
GGT7	0.08017825690126108	0.13127921362122283	No data	No data	No data	0.012158615952232422	No data	No data	gamma-glutamyltransferase 7
SUMO4	0.1007474066433634	0.13101543541724212	No data	No data	No data	0.6648398750547089	No data	No data	small ubiquitin like modifier 4
CRIPTO	0.07993002834223462	0.1305669310915829	No data	No data	No data	0.01823792392834863	No data	No data	cripto, EGF-CFC family member
C1R	0.07937413955358202	0.12995650164341516	No data	No data	No data	0.012158615952232422	No data	No data	complement C1r
OAZ2	0.07898946799068002	0.12993167692935792	No data	No data	No data	No data	No data	No data	ornithine decarboxylase antizyme 2
TBPL1	0.07851327904372338	0.129148382270118	No data	No data	No data	No data	No data	No data	TATA-box binding protein like 1
IRS1	0.08999921053221313	0.12618473380688733	No data	No data	No data	0.259160673538623	No data	0.3219601504151145	insulin receptor substrate 1
CCBE1	0.07738006482245013	0.12576450393056524	No data	No data	No data	0.030396539880581056	No data	No data	collagen and calcium binding EGF domains 1
SIX5	0.07636731621464327	0.1256184363658951	No data	No data	No data	No data	No data	No data	SIX homeobox 5
SORT1	0.12387685597391383	0.1255048767700904	No data	No data	No data	0.8619590126532778	No data	No data	sortilin 1
PPP2R3A	0.07814221787148898	0.12534637813015717	No data	No data	No data	0.06383273374922022	No data	No data	protein phosphatase 2 regulatory subunit B''alpha
AXL	0.0796795601748652	0.12421595269141754	No data	No data	No data	0.1370174696016992	No data	No data	AXL receptor tyrosine kinase
MAP7D3	0.07525389132132394	0.12378693696219052	No data	No data	No data	No data	No data	No data	MAP7 domain containing 3
TRIM22	0.07501796297803462	0.12339885275225047	No data	No data	No data	No data	No data	No data	tripartite motif containing 22
DHODH	0.07496777677807077	0.12331630026410378	No data	No data	No data	No data	No data	No data	dihydroorotate dehydrogenase (quinone)
TBX2	0.07452398573374094	0.12258629769461174	No data	No data	No data	No data	No data	No data	T-box transcription factor 2
TP53INP2	0.07447423567096562	0.12250446261902291	No data	No data	No data	No data	No data	No data	tumor protein p53 inducible nuclear protein 2
TEX2	0.07370899723983247	0.12124570350673654	No data	No data	No data	No data	No data	No data	testis expressed 2
MVK	0.07907394616738415	0.12078744940098377	No data	No data	No data	0.18566375428724913	No data	No data	mevalonate kinase
NCOA6	0.07303370111702906	0.12013489266205415	No data	No data	No data	No data	No data	No data	nuclear receptor coactivator 6
SERTAD4	0.07296758797400676	0.1200261415619585	No data	No data	No data	No data	No data	No data	SERTA domain containing 4
OR52E8	0.07289372582353092	0.11990464393300791	No data	No data	No data	No data	No data	No data	olfactory receptor family 52 subfamily E member 8
RNF181	0.09196468242849797	0.11875503963586397	No data	No data	No data	0.607930797611621	No data	No data	ring finger protein 181
ACAA2	0.07254579315219066	0.1187243903106485	No data	No data	No data	0.012158615952232422	No data	No data	acetyl-CoA acyltransferase 2
TMEM184C	0.07195863160897108	0.11836648495466112	No data	No data	No data	No data	No data	No data	transmembrane protein 184C
MRPS21	0.07172845137399204	0.1179878559464198	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S21
MTCL1	0.07159776780278253	0.11777289139498907	No data	No data	No data	No data	No data	No data	microtubule crosslinking factor 1
ECM1	0.07021184803492762	0.1154931586140545	No data	No data	No data	No data	No data	No data	extracellular matrix protein 1
CAMK1D	0.06926823149615834	0.11394098105950969	No data	No data	No data	No data	No data	No data	calcium/calmodulin dependent protein kinase ID
ABHD15	0.06873527009255449	0.11306430001999386	No data	No data	No data	No data	No data	No data	abhydrolase domain containing 15
UTP11	0.06866065588843574	0.11294156531990647	No data	No data	No data	No data	No data	No data	UTP11 small subunit processome component
SRR	0.06846474963294703	0.11261931440539717	No data	No data	No data	No data	No data	No data	serine racemase
BOLL	0.06812355785515896	0.11205807983868578	No data	No data	No data	No data	No data	No data	boule homolog, RNA binding protein
TM6SF2	0.0823064943517312	0.11194625029387607	No data	No data	No data	0.2900797994961414	No data	0.3399093072145976	transmembrane 6 superfamily member 2
COL14A1	0.06896595067225986	0.11185637719688692	No data	No data	No data	0.03174749720860688	No data	No data	collagen type XIV alpha 1 chain
BRAP	0.06885924554659634	0.11175684671732304	No data	No data	No data	0.030227670214577826	No data	No data	BRCA1 associated protein
INHBC	0.06788551865988936	0.11166652343752172	No data	No data	No data	No data	No data	No data	inhibin subunit beta C
GMDS	0.06785764557733398	0.11162067433320773	No data	No data	No data	No data	No data	No data	GDP-mannose 4,6-dehydratase
FOXF1	0.06843858670075631	0.11105645137454698	No data	No data	No data	0.030396539880581056	No data	No data	forkhead box F1
TBL2	0.06754241929422122	0.11049422023598506	No data	No data	No data	0.012158615952232422	No data	No data	transducin beta like 2
HACL1	0.06617866946059357	0.10885888611103409	No data	No data	No data	No data	No data	No data	2-hydroxyacyl-CoA lyase 1
MMAB	0.07461693697058557	0.10820796066156764	No data	No data	No data	0.29062469519155554	No data	No data	metabolism of cobalamin associated B
SNRPD2	0.06624309245559493	0.1068370992543328	No data	No data	No data	0.04255515583281348	No data	No data	small nuclear ribonucleoprotein D2 polypeptide
MATN3	0.06476382229076737	0.10653156995040411	No data	No data	No data	No data	No data	No data	matrilin 3
COG2	0.06672788861165412	0.10603811781969179	No data	No data	No data	0.07448384181846393	No data	No data	component of oligomeric golgi complex 2
RPRML	0.06428740299367848	0.10574789638268785	No data	No data	No data	No data	No data	No data	reprimo like
NIPSNAP2	0.06420423923478079	0.10561109831418332	No data	No data	No data	No data	No data	No data	nipsnap homolog 2
SETDB1	0.06399726880984914	0.10527064768107708	No data	No data	No data	No data	No data	No data	SET domain bifurcated histone lysine methyltransferase 1
ISYNA1	0.06388201064687782	0.10508105675489907	No data	No data	No data	No data	No data	No data	inositol-3-phosphate synthase 1
IFT140	0.06372212514000693	0.10481805723669892	No data	No data	No data	No data	No data	No data	intraflagellar transport 140
SUGP1	0.06576351253480761	0.1039035819423876	No data	No data	No data	0.08544805099763342	No data	No data	SURP and G-patch domain containing 1
CERS2	0.0631151745385982	0.10381966958502335	No data	No data	No data	No data	No data	No data	ceramide synthase 2
BAG2	0.06197075386647167	0.10193718447878655	No data	No data	No data	No data	No data	No data	BAG cochaperone 2
DDR1	0.06271032812969754	0.10163390098959627	No data	No data	No data	0.030396539880581056	No data	No data	discoidin domain receptor tyrosine kinase 1
EYA4	0.061462880655607836	0.10110177161130375	No data	No data	No data	No data	No data	No data	EYA transcriptional coactivator and phosphatase 4
AEBP2	0.06135064336518939	0.100917149791091	No data	No data	No data	No data	No data	No data	AE binding protein 2
RAC1	0.06129600167193862	0.10021933755719512	No data	No data	No data	0.012158615952232422	No data	No data	Rac family small GTPase 1
FAT2	0.0608158929356516	0.10003752593976012	No data	No data	No data	No data	No data	No data	FAT atypical cadherin 2
MIER3	0.06053281343529673	0.09957188165678085	No data	No data	No data	No data	No data	No data	MIER family member 3
NIPSNAP3B	0.06051779125508792	0.0995471713110181	No data	No data	No data	No data	No data	No data	nipsnap homolog 3B
MEIOSIN	0.060344402552299135	0.09926196006087257	No data	No data	No data	No data	No data	No data	meiosis initiator
SLC12A3	0.3837475879009393	0.09896095000724082	No data	0.6058199267865807	No data	0.030396539880581056	No data	No data	solute carrier family 12 member 3
TMEM165	0.06008103833448136	0.09882874592062428	No data	No data	No data	No data	No data	No data	transmembrane protein 165
SFTPC	0.059740889590788326	0.09826922706579841	No data	No data	No data	No data	No data	No data	surfactant protein C
SNRPC	0.059563097351851786	0.09797677233306397	No data	No data	No data	No data	No data	No data	small nuclear ribonucleoprotein polypeptide C
MTHFR	0.12320786400686402	0.09737511357425124	No data	No data	No data	0.8916190117122677	No data	No data	methylenetetrahydrofolate reductase
POLK	0.058790040169559146	0.09670515196882226	No data	No data	No data	No data	No data	No data	DNA polymerase kappa
VARS2	0.05867139972521152	0.09650999744660735	No data	No data	No data	No data	No data	No data	valyl-tRNA synthetase 2, mitochondrial
TTLL6	0.05845206180498896	0.09614920322284985	No data	No data	No data	No data	No data	No data	tubulin tyrosine ligase like 6
PDE5A	0.5814376096250407	0.096121618940837	No data	0.9306737050769602	No data	0.07724734469302888	No data	No data	phosphodiesterase 5A
GNPDA2	0.0584161715846899	0.09609016653571364	No data	No data	No data	No data	No data	No data	glucosamine-6-phosphate deaminase 2
BCAR1	0.06132002856811921	0.0959199227786885	No data	No data	No data	0.09893735991797126	No data	No data	BCAR1 scaffold protein, Cas family member
HSD17B2	0.05830304591993251	0.09590408340717035	No data	No data	No data	No data	No data	No data	hydroxysteroid 17-beta dehydrogenase 2
RSPH6A	0.058169451561325004	0.09568433083149504	No data	No data	No data	No data	No data	No data	radial spoke head 6 homolog A
TGFB2	0.060695720496350795	0.0948718746980274	No data	No data	No data	0.09935953408297933	No data	No data	transforming growth factor beta 2
CASP6	0.05762443343503583	0.0947878173986662	No data	No data	No data	No data	No data	No data	caspase 6
PCSK7	0.05982190832740491	0.09442983784280277	No data	No data	No data	0.07945317785451882	No data	No data	proprotein convertase subtilisin/kexin type 7
MRPL9	0.0572405841007246	0.09415641439059477	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein L9
YKT6	0.05712888735509863	0.09397268172552041	No data	No data	No data	No data	No data	No data	YKT6 v-SNARE homolog
OAZ3	0.05653569565052349	0.09299692641438037	No data	No data	No data	No data	No data	No data	ornithine decarboxylase antizyme 3
ATPAF2	0.056436211412237515	0.0922253515989351	No data	No data	No data	0.012158615952232422	No data	No data	ATP synthase mitochondrial F1 complex assembly factor 2
PSMA3	0.05587220095640833	0.09190552802377105	No data	No data	No data	No data	No data	No data	proteasome 20S subunit alpha 3
WNT9B	0.05531591630969525	0.09099048202034672	No data	No data	No data	No data	No data	No data	Wnt family member 9B
LMAN1L	0.055013011000981216	0.09049222578805177	No data	No data	No data	No data	No data	No data	lectin, mannose binding 1 like
SYMPK	0.0549939513775076	0.090460874154694	No data	No data	No data	No data	No data	No data	symplekin scaffold protein
APOA1	0.13265627866741664	0.08984552573750447	No data	No data	No data	0.9234021643825928	No data	0.4709247267123771	apolipoprotein A1
NME2	0.05461842785011304	0.08984316646679616	No data	No data	No data	No data	No data	No data	NME/NM23 nucleoside diphosphate kinase 2
SIRT3	0.06524691921322255	0.08901519323568537	No data	No data	No data	0.22583824106992392	No data	0.2658481377955619	sirtuin 3
NPC1L1	0.6048714917056708	0.08858643782329144	No data	0.9626425686128708	No data	0.27465328638174796	No data	0.3035398472474824	NPC1 like intracellular cholesterol transporter 1
DPY19L3	0.05345469695678226	0.08792891751296338	No data	No data	No data	No data	No data	No data	dpy-19 like C-mannosyltransferase 3
DYNC2H1	0.05331273458627421	0.08769540019312076	No data	No data	No data	No data	No data	No data	dynein cytoplasmic 2 heavy chain 1
CBR4	0.05312884870557304	0.08739292188239262	No data	No data	No data	No data	No data	No data	carbonyl reductase 4
DDX60L	0.052988767207850715	0.08716249845546202	No data	No data	No data	No data	No data	No data	DExD/H-box 60 like
KLHDC10	0.05298370656142448	0.08715417407636145	No data	No data	No data	No data	No data	No data	kelch domain containing 10
NME1-NME2	0.05287017154749535	0.08696741759951379	No data	No data	No data	No data	No data	No data	NME1-NME2 readthrough
ARMS2	0.05223843180167645	0.0859282536876001	No data	No data	No data	No data	No data	No data	age-related maculopathy susceptibility 2
PAFAH1B2	0.052325798158329745	0.0854640339126847	No data	No data	No data	0.012158615952232422	No data	No data	platelet activating factor acetylhydrolase 1b catalytic subunit 2
SCD	0.053307427308388965	0.08520606433472275	No data	No data	No data	0.04961211578549695	No data	No data	stearoyl-CoA desaturase
PTPRM	0.05172252571798818	0.08507962735428205	No data	No data	No data	No data	No data	No data	protein tyrosine phosphatase receptor type M
TSHB	0.05130251906568194	0.08438874830364615	No data	No data	No data	No data	No data	No data	thyroid stimulating hormone subunit beta
HIC1	0.05122462379353917	0.08426061649580092	No data	No data	No data	No data	No data	No data	HIC ZBTB transcriptional repressor 1
SNRPA1	0.05068114897487062	0.08336664168681986	No data	No data	No data	No data	No data	No data	small nuclear ribonucleoprotein polypeptide A'
VEPH1	0.05036936610974687	0.08285378254833133	No data	No data	No data	No data	No data	No data	ventricular zone expressed PH domain containing 1
MAP1LC3A	0.055632576364329	0.08232029962316097	No data	No data	No data	0.1838212828415625	No data	No data	microtubule associated protein 1 light chain 3 alpha
ITIH3	0.049839846304318654	0.08198276267648318	No data	No data	No data	No data	No data	No data	inter-alpha-trypsin inhibitor heavy chain 3
MYO1H	0.049762248916476244	0.08185512086569276	No data	No data	No data	No data	No data	No data	myosin IH
ZC3H12C	0.04945820226840608	0.08135498721682241	No data	No data	No data	No data	No data	No data	zinc finger CCCH-type containing 12C
GID4	0.04930850913312418	0.08110875337594775	No data	No data	No data	No data	No data	No data	GID complex subunit 4 homolog
ADSL	0.04926661609862747	0.08103984251526872	No data	No data	No data	No data	No data	No data	adenylosuccinate lyase
ELFN1	0.049152690670551405	0.08085244383679471	No data	No data	No data	No data	No data	No data	extracellular leucine rich repeat and fibronectin type III domain containing 1
SPATA31H1	0.04857238788308654	0.07989788981560562	No data	No data	No data	No data	No data	No data	SPATA31 subfamily H member 1
NICN1	0.048401973433993925	0.07961757098694597	No data	No data	No data	No data	No data	No data	nicolin 1, tubulin polyglutamylase complex subunit
ARMH4	0.04702193807620339	0.0773475176137458	No data	No data	No data	No data	No data	No data	armadillo like helical domain containing 4
IGFBP7	0.06425533010770042	0.07699860917098052	No data	No data	No data	0.43222743313951256	No data	No data	insulin like growth factor binding protein 7
SRBD1	0.04678228811049305	0.07695331161751752	No data	No data	No data	No data	No data	No data	S1 RNA binding domain 1
RAB20	0.04668529106901173	0.07679375884956696	No data	No data	No data	No data	No data	No data	RAB20, member RAS oncogene family
ZBTB12	0.04695639650909442	0.0766317759150144	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger and BTB domain containing 12
ADGRL3	0.04655375161180182	0.07657738643065566	No data	No data	No data	No data	No data	No data	adhesion G protein-coupled receptor L3
TRPM3	0.05015715519497767	0.07657738643065566	No data	No data	No data	0.11854650553426611	No data	No data	transient receptor potential cation channel subfamily M member 3
MARCHF1	0.04655375161180182	0.07657738643065566	No data	No data	No data	No data	No data	No data	membrane associated ring-CH-type finger 1
SGSM2	0.04647005916697588	0.07643971871394391	No data	No data	No data	No data	No data	No data	small G protein signaling modulator 2
KDELR2	0.04607296474475422	0.07578652854200045	No data	No data	No data	No data	No data	No data	KDEL endoplasmic reticulum protein retention receptor 2
EXOG	0.04591574608446608	0.075527915783927	No data	No data	No data	No data	No data	No data	exo/endonuclease G
USP24	0.04565287651750733	0.07509551530678142	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 24
RAB5C	0.04550759533439822	0.0748565387922178	No data	No data	No data	No data	No data	No data	RAB5C, member RAS oncogene family
MYO15A	0.045432368094409314	0.07473279569467371	No data	No data	No data	No data	No data	No data	myosin XVA
LAMB2	0.04909932678681124	0.07453337362460824	No data	No data	No data	0.12462581351038234	No data	No data	laminin subunit beta 2
KLHL25	0.0452046466567284	0.07435821122128372	No data	No data	No data	No data	No data	No data	kelch like family member 25
CYP1A2	0.049142559059557875	0.07351949982644514	No data	No data	No data	0.14632556559179713	No data	No data	cytochrome P450 family 1 subfamily A member 2
DMRTA1	0.044692906642230884	0.0735164377554419	No data	No data	No data	No data	No data	No data	DMRT like family A1
KCNK7	0.04447536431622472	0.07315859714782534	No data	No data	No data	No data	No data	No data	potassium two pore domain channel subfamily K member 7
HOXC8	0.045171377727710224	0.07308762476403854	No data	No data	No data	0.024317231904464845	No data	No data	homeobox C8
GUF1	0.04424345291729341	0.07277712050633518	No data	No data	No data	No data	No data	No data	GTP binding elongation factor GUF1
SUZ12	0.04415339418282193	0.07262898072656865	No data	No data	No data	No data	No data	No data	SUZ12 polycomb repressive complex 2 subunit
UBC	0.04391852174587025	0.07224263340237579	No data	No data	No data	No data	No data	No data	ubiquitin C
ACSS2	0.04387231011336395	0.07216661877589552	No data	No data	No data	No data	No data	No data	acyl-CoA synthetase short chain family member 2
TMEM116	0.043657440572379566	0.07181317469668692	No data	No data	No data	No data	No data	No data	transmembrane protein 116
DNAH10	0.043497677600018665	0.07155037673845129	No data	No data	No data	No data	No data	No data	dynein axonemal heavy chain 10
NOTCH4	0.04346501182716246	0.07149664402251628	No data	No data	No data	No data	No data	No data	notch receptor 4
ARHGAP10	0.04338451705728924	0.07136423623829238	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 10
AGER	0.11159250970717824	0.07120308778722292	No data	No data	No data	0.8288021647805374	No data	No data	advanced glycosylation end-product specific receptor
SH3BP4	0.043253459437632244	0.0711486564055682	No data	No data	No data	No data	No data	No data	SH3 domain binding protein 4
SEC61A2	0.04318305303569678	0.07103284322056083	No data	No data	No data	No data	No data	No data	SEC61 translocon subunit alpha 2
