symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
CUTC	0.12440070427052323	0.19453785523571876	No data	No data	No data	0.20183714315911686	No data	No data	cutC copper transporter
NAV3	0.12389204747293156	0.19453785523571876	No data	No data	No data	0.1851031069961184	No data	No data	neuron navigator 3
SERPIND1	0.1278843517753646	0.19453785523571876	No data	No data	No data	0.1343580294460539	No data	0.25672917583138755	serpin family D member 1
F13B	0.12334736906335937	0.19453785523571876	No data	No data	No data	0.16718401450361595	No data	No data	coagulation factor XIII B chain
RBM23	0.11821361825210043	0.19445242569800134	No data	No data	No data	No data	No data	No data	RNA binding motif protein 23
PHETA1	0.11873658222968667	0.1937928347368247	No data	No data	No data	0.030396539880581056	No data	No data	PH domain containing endocytic trafficking adaptor 1
MYO16	0.12470265801564143	0.19348040843089745	No data	No data	No data	0.23291989890424308	No data	No data	myosin XVI
CYP4V2	0.13453918383191077	0.19341479199670272	No data	No data	No data	0.2739184191338561	No data	0.4360974689700363	cytochrome P450 family 4 subfamily V member 2
ATP6V1B2	0.11756209289260715	0.1933807159539763	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit B2
A2ML1	0.14962232790974084	0.19332199364049552	No data	No data	No data	0.10618448806940081	No data	No data	alpha-2-macroglobulin like 1
DUS4L-BCAP29	0.11749221299897353	0.19326576883514607	No data	No data	No data	No data	No data	No data	DUS4L-BCAP29 readthrough
NSUN6	0.11978106561044556	0.1931636422298654	No data	No data	No data	0.07734230702947845	No data	No data	NOP2/Sun RNA methyltransferase 6
GJB7	0.11723994985704463	0.19285081512179586	No data	No data	No data	No data	No data	No data	gap junction protein beta 7
GRM7	0.13612724320258637	0.1926678635959473	No data	No data	No data	0.6250222981699445	No data	No data	glutamate metabotropic receptor 7
NADK2	0.12536882427303328	0.1925944142389885	No data	No data	No data	0.01823792392834863	No data	0.26444989696105514	NAD kinase 2, mitochondrial
ITPRIP	0.14666378047563255	0.19257132157974616	No data	No data	No data	0.024148362238461615	No data	No data	inositol 1,4,5-trisphosphate receptor interacting protein
TSPYL5	0.11688396737147945	0.19226525096389543	No data	No data	No data	No data	No data	No data	TSPY like 5
STK38	0.1526817073452675	0.19225244751259407	No data	No data	No data	0.102166147931953	No data	0.43007304363537113	serine/threonine kinase 38
RAB20	0.12082528396923965	0.19218783096659128	No data	No data	No data	0.13121173048450824	No data	No data	RAB20, member RAS oncogene family
GRID2	0.13309704077628695	0.19206796678828508	No data	No data	No data	0.10347979884907094	No data	0.4913401546406227	glutamate ionotropic receptor delta type subunit 2
SPAAR	0.12367288149258511	0.1919426967192604	No data	No data	No data	0.22979604941094128	No data	No data	small regulatory polypeptide of amino acid response
PIK3C2G	0.1326729405044154	0.19173420726658533	No data	No data	No data	0.06594360457426057	No data	0.5007458432060521	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
VWA5B2	0.11643099996857803	0.1915201539813425	No data	No data	No data	No data	No data	No data	von Willebrand factor A domain containing 5B2
SNORC	0.11639668250395598	0.19146370435787075	No data	No data	No data	No data	No data	No data	secondary ossification center associated regulator of chondrocyte maturation
GPR146	0.12015914015412156	0.1913690383612009	No data	No data	No data	0.12567246272225296	No data	No data	G protein-coupled receptor 146
RASL11B	0.11731070977027655	0.19115186089650799	No data	No data	No data	0.03630697819069404	No data	No data	RAS like family 11 member B
PHOSPHO1	0.1293468889934359	0.1908247602674689	No data	No data	No data	0.01654922726831635	No data	0.4314657962057329	phosphoethanolamine/phosphocholine phosphatase 1
DDHD2	0.12191229880572733	0.1907926946280445	No data	No data	No data	0.19487559456772519	No data	No data	DDHD domain containing 2
SAMD8	0.11793575044276075	0.19070239576393924	No data	No data	No data	0.06585916974125894	No data	No data	sterile alpha motif domain containing 8
ITGA2	0.13102718700237126	0.1905086830497227	No data	No data	No data	0.3184079866405322	No data	0.35890714463996076	integrin subunit alpha 2
CDK5RAP2	0.11662792523160731	0.1904086889248522	No data	No data	No data	0.02870784322054877	No data	No data	CDK5 regulatory subunit associated protein 2
PGBD2	0.11571076414748818	0.1903354207453896	No data	No data	No data	No data	No data	No data	piggyBac transposable element derived 2
MAGOHB	0.11641765422568107	0.1899783742536316	No data	No data	No data	0.030396539880581056	No data	No data	mago homolog B, exon junction complex subunit
NME3	0.1154937045889693	0.1899783742536316	No data	No data	No data	No data	No data	No data	NME/NM23 nucleoside diphosphate kinase 3
CLEC16A	0.11808791220998727	0.18973260698003858	No data	No data	No data	0.0902608364787254	No data	No data	C-type lectin domain containing 16A
RUNX1	0.4125290201581107	0.18958693882619151	0.6037090559615403	No data	No data	0.8557459906712512	No data	0.6765236250772796	RUNX family transcription factor 1
LLPH	0.11520057603497928	0.18949620004047832	No data	No data	No data	No data	No data	No data	LLP homolog, long-term synaptic facilitation factor
SPINK8	0.11515379179304763	0.18941924351497336	No data	No data	No data	No data	No data	No data	serine peptidase inhibitor Kazal type 8 (putative)
SEC23IP	0.1148171531238224	0.18886549846611617	No data	No data	No data	No data	No data	No data	SEC23 interacting protein
NADK	0.1147619450167707	0.18877468532213892	No data	No data	No data	No data	No data	No data	NAD kinase
MBD5	0.12097523556562208	0.1886866692944858	No data	No data	No data	0.20616814372180328	No data	No data	methyl-CpG binding domain protein 5
SPMIP5	0.11438142992908404	0.18814876689658525	No data	No data	No data	No data	No data	No data	sperm microtubule inner protein 5
BMP8A	0.11818828830736702	0.18780795592156993	No data	No data	No data	0.13205607881452436	No data	No data	bone morphogenetic protein 8a
MUC17	0.1165804610990686	0.18779756904087638	No data	No data	No data	0.0793687430215172	No data	No data	mucin 17, cell surface associated
ZRANB3	0.11559396511167684	0.1877115720099465	No data	No data	No data	0.04863446380892969	No data	No data	zinc finger RANBP2-type containing 3
CEBPZ	0.1206188831029915	0.18750073349290186	No data	No data	No data	0.21816340491189173	No data	No data	CCAAT enhancer binding protein zeta
SPRYD7	0.1139559928639569	0.18744895522920707	No data	No data	No data	No data	No data	No data	SPRY domain containing 7
PTGES3	0.11581392153108314	0.1870854116369448	No data	No data	No data	0.0683939034279674	No data	No data	prostaglandin E synthase 3
GPR22	0.11472046233308604	0.18662614404189276	No data	No data	No data	0.04160610830987533	No data	No data	G protein-coupled receptor 22
SF3B1	0.44412252251400886	0.18650271448710398	0.6839221473130737	No data	No data	No data	No data	No data	splicing factor 3b subunit 1
HORMAD1	0.11391805285333159	0.18647465059621368	No data	No data	No data	0.01823792392834863	No data	No data	HORMA domain containing 1
NDUFS3	0.6237392171984086	0.1863784679929194	No data	0.9673845908733459	No data	0.29359173522323223	No data	0.3759545374229866	NADH:ubiquinone oxidoreductase core subunit S3
GTF2IRD2	0.11317358775795122	0.18616195824027426	No data	No data	No data	No data	No data	No data	GTF2I repeat domain containing 2
PDZD2	0.12335206372109671	0.18610008877001072	No data	No data	No data	0.03706689168770857	No data	0.3196196168443098	PDZ domain containing 2
ENDOV	0.14224014525961953	0.18609862471089944	No data	No data	No data	0.06079307976116211	No data	No data	endonuclease V
GSTP1	0.14003942695038016	0.18602153020765913	No data	No data	No data	0.8866538699531905	No data	No data	glutathione S-transferase pi 1
HINT1	0.11547074146820693	0.18601016018741334	No data	No data	No data	0.07860882952450267	No data	No data	histidine triad nucleotide binding protein 1
SPOP	0.2603251808231381	0.18600864848767942	0.3799567485072632	No data	No data	0.07903100368951074	No data	No data	speckle type BTB/POZ protein
TMEM163	0.12281355728411204	0.1858527452522008	No data	No data	No data	0.06079307976116211	No data	0.29630547075590413	transmembrane protein 163
SHE	0.11480194340613106	0.18580082564737685	No data	No data	No data	0.06079307976116211	No data	No data	Src homology 2 domain containing E
AP3D1	0.12340545978202426	0.1856838180950551	No data	No data	No data	0.34617585374079457	No data	No data	adaptor related protein complex 3 subunit delta 1
PRR33	0.11275912464466367	0.185480197890386	No data	No data	No data	No data	No data	No data	proline rich 33
OR4C46	0.1127216990455421	0.18541863562167285	No data	No data	No data	No data	No data	No data	olfactory receptor family 4 subfamily C member 46
ARF1	0.11253440427317486	0.18511054994300175	No data	No data	No data	No data	No data	No data	ADP ribosylation factor 1
CKB	0.12063306889189972	0.18502365356459527	No data	No data	No data	0.26817169438968513	No data	No data	creatine kinase B
LSM1	0.14812477121724416	0.1843484664035985	No data	No data	No data	0.09118961964174316	No data	0.5435346523059474	LSM1 homolog, mRNA degradation associated
H2AC1	0.11277719714963168	0.18399009879472794	No data	No data	No data	0.030396539880581056	No data	No data	H2A clustered histone 1
STH	0.11293966299245924	0.18361002829191658	No data	No data	No data	0.04334282943512711	No data	No data	saitohin
CHGA	0.13006471773355194	0.18336389809771642	No data	No data	No data	0.4140706601769667	No data	0.42762232260749933	chromogranin A
UBE2D3	0.1263968738828388	0.18307152812516067	No data	No data	No data	0.08012865651853172	No data	0.4612218978779966	ubiquitin conjugating enzyme E2 D3
CCRL2	0.11597887903009428	0.1829577838325325	No data	No data	No data	0.15637331071898922	No data	No data	C-C motif chemokine receptor like 2
CKAP5	0.1277336366704789	0.18292090836153282	No data	No data	No data	0.5438244950034756	No data	No data	cytoskeleton associated protein 5
TPMT	0.11722097669021495	0.18279385656784056	No data	No data	No data	0.2005149827042375	No data	No data	thiopurine S-methyltransferase
BCKDK	0.12325299172376461	0.182478416297849	No data	No data	No data	0.4052679221156256	No data	No data	branched chain keto acid dehydrogenase kinase
CHMP2B	0.1353241986445671	0.18237923928348632	No data	No data	No data	0.1721437061096813	No data	0.7278675241870874	charged multivesicular body protein 2B
SNCA	0.5019302950826362	0.18237923928348632	No data	No data	0.7599134970145264	0.612567768770006	No data	0.5213038694071063	synuclein alpha
UBQLN2	0.11179790604212228	0.18237923928348632	No data	No data	No data	0.030396539880581056	No data	No data	ubiquilin 2
LAMC1	0.14284298623815672	0.18237923928348632	No data	0.16929184016823612	No data	0.11653313998665218	No data	0.3963151023920961	laminin subunit gamma 1
WWP1	0.13074986598533947	0.18237923928348632	No data	No data	No data	0.653887240390369	No data	No data	WW domain containing E3 ubiquitin protein ligase 1
SLC20A2	0.3979020593227533	0.18237923928348632	No data	No data	0.607930797611621	0.044687979714434244	No data	No data	solute carrier family 20 member 2
SYTL2	0.11304523805168315	0.18237923928348632	No data	No data	No data	0.07143186871936548	No data	No data	synaptotagmin like 2
PTCH1	0.40421902873705273	0.18237923928348632	0.5087522918486471	No data	No data	0.22692142353134834	No data	0.5511610038690529	patched 1
SYTL2	0.11304523805168315	0.18237923928348632	No data	No data	No data	0.07143186871936548	No data	No data	synaptotagmin like 2
LAMC1	0.14284298623815672	0.18237923928348632	No data	0.16929184016823612	No data	0.11653313998665218	No data	0.3963151023920961	laminin subunit gamma 1
MASP1	0.1394313759358968	0.18237923928348632	No data	No data	No data	0.4763550733660408	No data	0.727782367543673	MBL associated serine protease 1
NSDHL	0.12356065240351072	0.18237923928348632	No data	No data	No data	0.04255515583281348	No data	0.3984596289415709	NAD(P) dependent steroid dehydrogenase-like
NR2C2	0.12868970105695868	0.1823709843046098	No data	No data	No data	0.03277253608124647	No data	0.5717104709267689	nuclear receptor subfamily 2 group C member 2
RAB38	0.11353754309658451	0.182353138853384	No data	No data	No data	0.08814996565368505	No data	No data	RAB38, member RAS oncogene family
ZBTB14	0.12598565769450418	0.18221185664184855	No data	No data	No data	No data	No data	0.5004996756769019	zinc finger and BTB domain containing 14
CYB5D2	0.11070538636840298	0.18210195437265467	No data	No data	No data	No data	No data	No data	cytochrome b5 domain containing 2
UTP18	0.11070000035713208	0.18209309479309058	No data	No data	No data	No data	No data	No data	UTP18 small subunit processome component
ARHGEF3	0.11793539977561111	0.1819121528276373	No data	No data	No data	0.2416524920506194	No data	No data	Rho guanine nucleotide exchange factor 3
SSH2	0.12447845454496298	0.18159818682157952	No data	No data	No data	No data	No data	0.4631883773945793	slingshot protein phosphatase 2
RPRD2	0.11033553362033886	0.18149357468615554	No data	No data	No data	No data	No data	No data	regulation of nuclear pre-mRNA domain containing 2
BCL7B	0.11540259471992541	0.18116549157134373	No data	No data	No data	0.173260277319312	No data	No data	BAF chromatin remodeling complex subunit BCL7B
AP5B1	0.11003083072615633	0.18099236156226114	No data	No data	No data	No data	No data	No data	adaptor related protein complex 5 subunit beta 1
PLCB3	0.12827509260366046	0.18089117007746713	No data	No data	No data	0.033548388806939874	No data	0.587321943572587	phospholipase C beta 3
SUMF2	0.10986447470684922	0.1807187185424295	No data	No data	No data	No data	No data	No data	sulfatase modifying factor 2
AXIN1	0.3614918727529728	0.1801869321432027	0.5319394479101685	No data	No data	0.5903214890750744	No data	0.36177961765867567	axin 1
SLC8A3	0.11004899849719064	0.17985282372900505	No data	No data	No data	0.023388448741447087	No data	No data	solute carrier family 8 member A3
HARBI1	0.10920200067471997	0.17962899906328497	No data	No data	No data	No data	No data	No data	harbinger transposase derived 1
HOXC6	0.11146206854844817	0.1795377889543808	No data	No data	No data	0.07617700294446475	No data	No data	homeobox C6
CIB4	0.10885216500531561	0.17905354595122228	No data	No data	No data	No data	No data	No data	calcium and integrin binding family member 4
KLF1	0.11760980137136812	0.17900259841168098	No data	No data	No data	0.06839221473130737	No data	0.25873534746350596	KLF transcription factor 1
DHX35	0.11633270961046349	0.17861624428779627	No data	No data	No data	No data	No data	0.2548445903587916	DEAH-box helicase 35
MYH14	0.1452192839210304	0.17839080136078483	No data	No data	No data	0.633842162027486	No data	No data	myosin heavy chain 14
MAST2	0.12768149350254782	0.1783396949575992	No data	No data	No data	0.18676985059957027	No data	0.5507245095563675	microtubule associated serine/threonine kinase 2
RAPGEF3	0.13226382906463904	0.1781180379284844	No data	No data	No data	0.6191720663983646	No data	0.38192914620618085	Rap guanine nucleotide exchange factor 3
MCTP2	0.10906617873295447	0.17762822904777809	No data	No data	No data	0.03554706469367951	No data	No data	multiple C2 and transmembrane domain containing 2
ABHD10	0.11100187535071084	0.17757422715492716	No data	No data	No data	0.10030858160591748	No data	No data	abhydrolase domain containing 10, depalmitoylase
SKIDA1	0.11546262475323579	0.1773522017352419	No data	No data	No data	No data	No data	0.2515009709719276	SKI/DACH domain containing 1
MYOG	0.12571101791761463	0.1772253252389502	No data	No data	No data	0.29665469590187143	No data	0.4593485406482622	myogenin
NOTCH4	0.1439569495617606	0.17701884654736041	No data	No data	No data	0.6075572210381599	No data	No data	notch receptor 4
TGFBR3	0.1447715523993819	0.17701217470281178	No data	No data	No data	0.36471998807077355	No data	0.4768660098424075	transforming growth factor beta receptor 3
H4C3	0.10757318195779324	0.17694971595519787	No data	No data	No data	No data	No data	No data	H4 clustered histone 3
LMAN1L	0.10732616191681588	0.17654338674478803	No data	No data	No data	No data	No data	No data	lectin, mannose binding 1 like
TFPI	0.40570956984172896	0.1758079789900414	No data	0.607930797611621	No data	0.6965389460007865	No data	No data	tissue factor pathway inhibitor
CHD3	0.10725878143148182	0.1752631285257504	No data	No data	No data	0.023388448741447087	No data	No data	chromodomain helicase DNA binding protein 3
SLX4IP	0.10703958919547431	0.17516010018211933	No data	No data	No data	0.01823792392834863	No data	No data	SLX4 interacting protein
SRRT	0.1061438423524515	0.17459856083860043	No data	No data	No data	No data	No data	No data	serrate, RNA effector molecule
GRHL2	0.10672053065916211	0.17441574255118586	No data	No data	No data	0.02262853524443256	No data	No data	grainyhead like transcription factor 2
NME9	0.10603148680783044	0.17441374449920377	No data	No data	No data	No data	No data	No data	NME/NM23 family member 9
RNF34	0.1256589376943766	0.17440308721122944	No data	No data	No data	0.6459264724623474	No data	No data	ring finger protein 34
DDX39B	0.10665131579534595	0.17395992828225104	No data	No data	No data	0.029467756717563298	No data	No data	DExD-box helicase 39B
SRD5A3	0.13268163409369818	0.1739014748417106	No data	No data	No data	0.039346632178752144	No data	No data	steroid 5 alpha-reductase 3
ZNF711	0.16946713691540838	0.17387865205745648	No data	No data	0.46683005948596384	0.08441456864169365	No data	No data	zinc finger protein 711
MYOT	0.13326379618788356	0.17385032360716007	No data	No data	No data	0.08531644890248341	No data	No data	myotilin
GBF1	0.10558620844933621	0.17368129541084767	No data	No data	No data	No data	No data	No data	golgi brefeldin A resistant guanine nucleotide exchange factor 1
ARMH3	0.10556157656519603	0.17364077783181245	No data	No data	No data	No data	No data	No data	armadillo like helical domain containing 3
ASZ1	0.10620403421154756	0.17348171028103562	No data	No data	No data	0.024317231904464845	No data	No data	ankyrin repeat, SAM and basic leucine zipper domain containing 1
PCNX3	0.105222517543388	0.17308305148674144	No data	No data	No data	No data	No data	No data	pecanex 3
DTNBP1	0.11542289307636946	0.17301906222089974	No data	No data	No data	0.1573070314445896	No data	0.26694241323126283	dystrobrevin binding protein 1
ECM2	0.1123219839164857	0.17283049268285655	No data	No data	No data	0.23861283806256128	No data	No data	extracellular matrix protein 2
MPIG6B	0.11705469838182687	0.1728097954186346	No data	No data	No data	0.056297769252156175	No data	0.3697046710842072	megakaryocyte and platelet inhibitory receptor G6b
MSRB1	0.10600748920905236	0.172702460577994	No data	No data	No data	0.03343619386863916	No data	No data	methionine sulfoxide reductase B1
NECTIN2	0.11478377612716964	0.1720939155441681	No data	No data	No data	0.1746099677386695	No data	0.25672917583138755	nectin cell adhesion molecule 2
CEBPB	0.1329075306445363	0.1720345731479013	No data	No data	No data	0.7483819784203279	No data	0.41261056921330935	CCAAT enhancer binding protein beta
MUCL3	0.10513911821235379	0.1717300043247368	No data	No data	No data	0.024317231904464845	No data	No data	mucin like 3
TPSG1	0.10473327060755037	0.17167034662971428	No data	No data	No data	0.012158615952232422	No data	No data	tryptase gamma 1
MMP11	0.11795315106803683	0.1715669546278476	No data	No data	No data	0.19806649386233233	No data	0.3611108937813029	matrix metallopeptidase 11
CFHR3	0.10652653431935272	0.17152897520084373	No data	No data	No data	0.07398169728642279	No data	No data	complement factor H related 3
ABCA9	0.10478645349175668	0.17145386303708648	No data	No data	No data	0.01823792392834863	No data	No data	ATP binding cassette subfamily A member 9
CSF2	0.13827623298000058	0.17111215095566298	No data	No data	No data	0.8196483472810856	No data	0.6911700835101379	colony stimulating factor 2
LILRB3	0.1077251529465405	0.1710443973662409	No data	No data	No data	0.12310598651635328	No data	No data	leukocyte immunoglobulin like receptor B3
SLC12A9	0.10503326224846404	0.17087195715479678	No data	No data	No data	0.037995674850726316	No data	No data	solute carrier family 12 member 9
GLRB	0.11246358947554576	0.17086170036961096	No data	No data	No data	0.01823792392834863	No data	0.274541548201408	glycine receptor beta
TM4SF4	0.1036552848585338	0.1705050727249952	No data	No data	No data	No data	No data	No data	transmembrane 4 L six family member 4
IL16	0.12685572290562852	0.17045815228291727	No data	No data	No data	0.7641975869665143	No data	No data	interleukin 16
TMEM165	0.10415954536886382	0.17042264677800603	No data	No data	No data	0.01823792392834863	No data	No data	transmembrane protein 165
AKR1C3	0.1418719010400729	0.17026824837261456	No data	No data	No data	0.25320288663974466	No data	0.298129263148739	aldo-keto reductase family 1 member C3
DISP1	0.10437937799134565	0.16995679338599992	No data	No data	No data	0.034787151196664985	No data	No data	dispatched RND transporter family member 1
GOLIM4	0.10318200839319447	0.16972656887686202	No data	No data	No data	No data	No data	No data	golgi integral membrane protein 4
AOC1	0.11705493313132907	0.169603461032914	No data	No data	No data	0.1461751884831669	No data	0.3938935620425096	amine oxidase copper containing 1
TRMT2A	0.10290136443832483	0.16926493088126746	No data	No data	No data	No data	No data	No data	tRNA methyltransferase 2 homolog A
ACP2	0.11297697755471173	0.16905526875977103	No data	No data	No data	0.03343619386863916	No data	0.32080508189965246	acid phosphatase 2, lysosomal
EPB41	0.11397389661718738	0.16888395084226165	No data	No data	No data	0.06518369107724604	No data	0.34291856466277515	erythrocyte membrane protein band 4.1
SNRPC	0.1025859688519873	0.16874612909070735	No data	No data	No data	No data	No data	No data	small nuclear ribonucleoprotein polypeptide C
SMIM34	0.10251594990676441	0.1686309532425714	No data	No data	No data	No data	No data	No data	small integral membrane protein 34
ZBTB4	0.10288081919543768	0.16862320471917047	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger and BTB domain containing 4
ADAMTSL4	0.12745288710003483	0.16847177230766044	No data	No data	No data	0.5904325228203665	No data	0.5245615322024874	ADAMTS like 4
TMC3	0.10234640701933802	0.1683520680666723	No data	No data	No data	No data	No data	No data	transmembrane channel like 3
RNF123	0.13004760493885775	0.1680065314188928	No data	No data	No data	0.17596219197536367	No data	No data	ring finger protein 123
AS3MT	0.10504913489876477	0.167972639735278	No data	No data	No data	0.0965042093308045	No data	No data	arsenite methyltransferase
PIM3	0.10476924460198624	0.16777797093446875	No data	No data	No data	0.09118961964174316	No data	No data	Pim-3 proto-oncogene, serine/threonine kinase
EYA2	0.11404909147131584	0.16752129677560462	No data	No data	No data	0.024317231904464845	No data	0.3908083132446306	EYA transcriptional coactivator and phosphatase 2
OR5B2	0.10181842983313429	0.16748358568631258	No data	No data	No data	No data	No data	No data	olfactory receptor family 5 subfamily B member 2
SOX18	0.13219623540749764	0.167446574646735	No data	No data	No data	0.5089842111443189	No data	0.7739086856150376	SRY-box transcription factor 18
KLHL35	0.10168632875869575	0.1672662894497055	No data	No data	No data	No data	No data	No data	kelch like family member 35
WWOX	0.1150399726883257	0.16725873434811403	No data	No data	No data	0.18860892984402783	No data	0.3556395166027983	WW domain containing oxidoreductase
DMWD	0.11622334347356131	0.1672444237479052	No data	No data	No data	0.4786830213427304	No data	No data	DM1 locus, WD repeat containing
GPHN	0.2125596531050287	0.16705178888251893	0.3039653988058105	No data	No data	0.17622643579034247	No data	No data	gephyrin
PKIB	0.1014712601914619	0.16691251798742923	No data	No data	No data	No data	No data	No data	cAMP-dependent protein kinase inhibitor beta
ELP5	0.10138035825150878	0.1667629911986726	No data	No data	No data	No data	No data	No data	elongator acetyltransferase complex subunit 5
GOLPH3L	0.10193034203236712	0.16675577655979273	No data	No data	No data	0.01823792392834863	No data	No data	golgi phosphoprotein 3 like
FFAR4	0.11825320676616537	0.16672379278593197	No data	No data	No data	0.22852884414911687	No data	0.45430668505516447	free fatty acid receptor 4
THPO	0.12961671685994092	0.1665025955845852	No data	No data	No data	0.228663564953422	No data	No data	thrombopoietin
C20orf203	0.10149599474230384	0.16634527364778143	No data	No data	No data	0.012158615952232422	No data	No data	chromosome 20 open reading frame 203
ATP6V1F	0.10100000883782252	0.16613734529426943	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit F
WDR75	0.10097403152170305	0.1660946145817911	No data	No data	No data	No data	No data	No data	WD repeat domain 75
SDR42E1	0.10094702185807344	0.16605018573604793	No data	No data	No data	No data	No data	No data	short chain dehydrogenase/reductase family 42E, member 1
BLTP3B	0.10072561414296276	0.16568598685686542	No data	No data	No data	No data	No data	No data	bridge-like lipid transfer protein family member 3B
CLK2	0.10062590128334366	0.1655219667742987	No data	No data	No data	No data	No data	No data	CDC like kinase 2
CLEC18A	0.10058806535018966	0.16545972953726015	No data	No data	No data	No data	No data	No data	C-type lectin domain family 18 member A
SENP2	0.11809203303470293	0.16535910641822443	No data	No data	No data	No data	No data	0.5778664165900138	SUMO specific peptidase 2
HNRNPM	0.12856872601543923	0.16516746139218327	No data	No data	No data	0.012158615952232422	No data	0.8496186742979558	heterogeneous nuclear ribonucleoprotein M
RAI1	0.10978691781896609	0.16508594570864377	No data	No data	No data	0.12323929016290439	No data	0.25533093499688087	retinoic acid induced 1
DNAAF10	0.10022523636361104	0.16486290340506868	No data	No data	No data	No data	No data	No data	dynein axonemal assembly factor 10
C12orf43	0.10143560893681608	0.1647472252972569	No data	No data	No data	0.0421329816678054	No data	No data	chromosome 12 open reading frame 43
OR52E8	0.10015204249279429	0.16474250504541277	No data	No data	No data	No data	No data	No data	olfactory receptor family 52 subfamily E member 8
RTL4	0.10011997837815008	0.16468976201155072	No data	No data	No data	No data	No data	No data	retrotransposon Gag like 4
IGFBP1	0.1300179020303231	0.1645274745340498	No data	No data	No data	0.7978363478874771	No data	0.4252627911992693	insulin like growth factor binding protein 1
FGF8	0.1264395715482214	0.16401061394561575	No data	No data	No data	0.1336602067178386	No data	No data	fibroblast growth factor 8
BLID	0.09957694979314653	0.16379652122306468	No data	No data	No data	No data	No data	No data	BH3-like motif containing, cell death inducer
SZT2	0.11602414625153847	0.16371164132754365	No data	No data	No data	0.05572698978106527	No data	0.5180178326448623	SZT2 subunit of KICSTOR complex
TEX15	0.09945842863254942	0.1636015629135618	No data	No data	No data	No data	No data	No data	testis expressed 15, meiosis and synapsis associated
TIGAR	0.10747161726557669	0.16340315141130846	No data	No data	No data	0.26758996674630586	No data	No data	TP53 induced glycolysis regulatory phosphatase
ZNF875	0.09923882170241947	0.1632403261889334	No data	No data	No data	No data	No data	No data	zinc finger protein 875
SNX15	0.09912969301853251	0.1630608177904188	No data	No data	No data	No data	No data	No data	sorting nexin 15
RSBN1	0.0990346712233707	0.16290451415267726	No data	No data	No data	No data	No data	No data	round spermatid basic protein 1
KCNRG	0.09985916111278664	0.16274091042066277	No data	No data	No data	0.030396539880581056	No data	No data	potassium channel regulator
CTXND1	0.09890688431731295	0.16269431439546841	No data	No data	No data	No data	No data	No data	cortexin domain containing 1
ADAR	0.11875758820572992	0.16268021985978523	No data	No data	No data	0.6533399021322148	No data	No data	adenosine deaminase RNA specific
L3MBTL1	0.09883856066032398	0.16258192716774875	No data	No data	No data	No data	No data	No data	L3MBTL histone methyl-lysine binding protein 1
TRIM35	0.1005220434035912	0.16231147446029875	No data	No data	No data	0.06079307976116211	No data	No data	tripartite motif containing 35
AAGAB	0.09863084020938649	0.16224024279881472	No data	No data	No data	No data	No data	No data	alpha and gamma adaptin binding protein
CYYR1	0.09855072296596293	0.16210845601693374	No data	No data	No data	No data	No data	No data	cysteine and tyrosine rich 1
MS4A4E	0.09838059550156537	0.16182860925630585	No data	No data	No data	No data	No data	No data	membrane spanning 4-domains A4E
TAS2R5	0.09822481971955226	0.16157236992343257	No data	No data	No data	No data	No data	No data	taste 2 receptor member 5
GPR20	0.09905171101000795	0.16141271631378262	No data	No data	No data	0.030396539880581056	No data	No data	G protein-coupled receptor 20
HOXD3	0.09973177020095432	0.16136578656119446	No data	No data	No data	0.05370804953440525	No data	No data	homeobox D3
GRIA2	0.6280741513086349	0.16136242823499408	No data	0.977888738828181	No data	0.15484489744708652	No data	0.5836221080659664	glutamate ionotropic receptor AMPA type subunit 2
ZNF738	0.10823047222743784	0.16127025644852191	No data	No data	No data	No data	No data	0.33521304180304784	zinc finger protein 738
ETS2	0.10319150769979486	0.16126751192399877	No data	No data	No data	0.16949365181818155	No data	No data	ETS proto-oncogene 2, transcription factor
MFSD6	0.09799189951434607	0.16118923387222203	No data	No data	No data	No data	No data	No data	major facilitator superfamily domain containing 6
REV3L	0.10908654260102482	0.16080093426236983	No data	No data	No data	0.05015429080295874	No data	0.35047210482309954	REV3 like, DNA directed polymerase zeta catalytic subunit
DCAF16	0.09757612225920949	0.16050531185877898	No data	No data	No data	No data	No data	No data	DDB1 and CUL4 associated factor 16
EPB41L3	0.09846623081426677	0.16049608500726656	No data	No data	No data	0.029467756717563298	No data	No data	erythrocyte membrane protein band 4.1 like 3
PRMT9	0.09842999442773631	0.16039003974481428	No data	No data	No data	0.030396539880581056	No data	No data	protein arginine methyltransferase 9
FOXA3	0.10678789337146055	0.1601293968530859	No data	No data	No data	0.11854650553426611	No data	0.25788424434684964	forkhead box A3
HSPE1-MOB4	0.09731553777881967	0.1600766701755256	No data	No data	No data	No data	No data	No data	HSPE1-MOB4 readthrough
CATSPER3	0.09704430297514406	0.15963050951917918	No data	No data	No data	No data	No data	No data	cation channel sperm associated 3
PSG3	0.10791570299952818	0.15962114264262572	No data	No data	No data	0.06079307976116211	No data	0.33082074179030385	pregnancy specific beta-1-glycoprotein 3
ZAP70	0.11726172220370511	0.15959958252057813	No data	No data	No data	0.11731674693170291	No data	0.6136001527505578	zeta chain of T cell receptor associated protein kinase 70
